Date,Adj Close_BBVA.MC,Close_BBVA.MC,Dividends_BBVA.MC,High_BBVA.MC,Low_BBVA.MC,Open_BBVA.MC,Stock Splits_BBVA.MC,Volume_BBVA.MC,tasa_interes,inflacion,PIB,desempleo,tipo_cambio,liquidez_M2,materias_primas,politica_monetaria,sentimiento_global,inflacion_eurozona,desempleo_espana,"('VIX', '^VIX')"
2016-10-19,3.7134788036346436,6.01200008392334,0.0,6.019000053405762,5.8520002365112305,5.928999900817871,0.0,45123186,0.4,241.176,19197.938,5.0,1.0966,13033.8,103.043383346096,1.63,4.66,100.96,18.8,14.40999984741211
2016-10-20,3.831456184387207,6.203000068664551,0.0,6.229000091552734,6.038000106811523,6.061999797821045,0.0,68071004,0.4,241.176,19197.938,5.0,1.0934,13033.8,103.043383346096,1.63,4.62,100.96,18.8,13.75
2016-10-21,3.811072826385498,6.170000076293945,0.0,6.25,6.111000061035156,6.203000068664551,0.0,44040362,0.4,241.176,19197.938,5.0,1.0866,13033.8,103.043383346096,1.63,4.62,100.96,18.8,13.34000015258789
2016-10-24,3.9333722591400146,6.368000030517578,0.0,6.4070000648498535,6.230000019073486,6.25,0.0,42170551,0.4,241.176,19197.938,5.0,1.0888,13033.8,103.043383346096,1.63,4.6,100.96,18.8,13.020000457763672
2016-10-25,3.892606735229492,6.302000045776367,0.0,6.383999824523926,6.263000011444092,6.376999855041504,0.0,32684935,0.4,241.176,19197.938,5.0,1.089,13033.8,103.043383346096,1.63,4.6,100.96,18.8,13.460000038146973
2016-10-26,3.9716687202453613,6.429999828338623,0.0,6.429999828338623,6.317999839782715,6.320000171661377,0.0,32292779,0.4,241.176,19197.938,5.0,1.0916,13033.8,103.043383346096,1.63,4.66,100.96,18.8,14.239999771118164
2016-10-27,4.082850933074951,6.610000133514404,0.0,6.610000133514404,6.408999919891357,6.480000019073486,0.0,56223559,0.4,241.176,19197.938,5.0,1.0904,13033.8,103.043383346096,1.63,4.69,100.96,18.8,15.359999656677246
2016-10-28,4.070497989654541,6.590000152587891,0.0,6.610000133514404,6.500999927520752,6.599999904632568,0.0,60180564,0.4,241.176,19197.938,5.0,1.0934,13033.8,103.043383346096,1.63,4.76,100.96,18.8,16.190000534057617
2016-10-31,4.063086032867432,6.578000068664551,0.0,6.599999904632568,6.489999771118164,6.5,0.0,42090228,0.4,241.176,19197.938,5.0,1.0962,13033.8,103.043383346096,1.63,4.91,100.96,18.8,17.059999465942383
2016-11-01,3.9753756523132324,6.435999870300293,0.0,6.644999980926514,6.421999931335449,6.619999885559082,0.0,31379278,0.41,242.026,19197.938,4.7,1.1042,13180.6,103.043383346096,2.14,5.05,100.6,18.8,18.559999465942383
2016-11-02,3.8178672790527344,6.181000232696533,0.0,6.349999904632568,6.181000232696533,6.3470001220703125,0.0,44351496,0.41,242.026,19197.938,4.7,1.1119,13180.6,103.043383346096,2.14,5.15,100.6,18.8,19.31999969482422
2016-11-03,3.864192247390747,6.25600004196167,0.0,6.3429999351501465,6.183000087738037,6.201000213623047,0.0,29791726,0.41,242.026,19197.938,4.7,1.1094,13180.6,103.043383346096,2.14,5.15,100.6,18.8,22.079999923706055
2016-11-04,3.8271327018737793,6.196000099182129,0.0,6.243000030517578,6.125,6.223999977111816,0.0,25201765,0.41,242.026,19197.938,4.7,1.1121,13180.6,103.043383346096,2.14,5.2,100.6,18.8,22.510000228881836
2016-11-07,3.9469618797302246,6.389999866485596,0.0,6.440999984741211,6.3480000495910645,6.410999774932861,0.0,23927381,0.41,242.026,19197.938,4.7,1.1038,13180.6,103.043383346096,2.14,5.01,100.6,18.8,18.709999084472656
2016-11-08,4.008729457855225,6.489999771118164,0.0,6.5289998054504395,6.390999794006348,6.440000057220459,0.0,30526603,0.41,242.026,19197.938,4.7,1.1034,13180.6,103.043383346096,2.14,4.98,100.6,18.8,18.739999771118164
2016-11-09,3.780189037322998,6.119999885559082,0.0,6.123000144958496,5.849999904632568,5.913000106811523,0.0,174978962,0.41,242.026,19197.938,4.7,1.0952,13180.6,103.043383346096,2.14,4.94,100.6,18.8,14.380000114440918
2016-11-10,3.7369513511657715,6.050000190734863,0.0,6.2829999923706055,5.980000019073486,6.179999828338623,0.0,74358920,0.41,242.026,19197.938,4.7,1.0882,13180.6,103.043383346096,2.14,4.97,100.6,18.8,14.739999771118164
2016-11-11,3.6517112255096436,5.9120001792907715,0.0,6.130000114440918,5.877999782562256,6.11299991607666,0.0,42853840,0.41,242.026,19197.938,4.7,1.0882,13180.6,103.043383346096,2.14,4.97,100.6,18.8,14.170000076293945
2016-11-14,3.663447618484497,5.931000232696533,0.0,6.03000020980835,5.815000057220459,5.965000152587891,0.0,45560111,0.41,242.026,19197.938,4.7,1.0723,13180.6,103.043383346096,2.14,5.11,100.6,18.8,14.479999542236328
2016-11-15,3.706066846847534,6.0,0.0,6.014999866485596,5.836999893188477,5.933000087738037,0.0,32069182,0.41,242.026,19197.938,4.7,1.0726,13180.6,103.043383346096,2.14,4.94,100.6,18.8,13.369999885559082
2016-11-16,3.6869194507598877,5.968999862670898,0.0,6.105000019073486,5.909999847412109,6.043000221252441,0.0,32393923,0.41,242.026,19197.938,4.7,1.0699,13180.6,103.043383346096,2.14,4.94,100.6,18.8,13.720000267028809
2016-11-17,3.7239797115325928,6.0289998054504395,0.0,6.039999961853027,5.900000095367432,5.920000076293945,0.0,35282741,0.41,242.026,19197.938,4.7,1.0656,13180.6,103.043383346096,2.14,4.85,100.6,18.8,13.350000381469727
2016-11-18,3.6189751625061035,5.859000205993652,0.0,6.076000213623047,5.859000205993652,6.070000171661377,0.0,87046558,0.41,242.026,19197.938,4.7,1.06,13180.6,103.043383346096,2.14,4.84,100.6,18.8,12.850000381469727
2016-11-21,3.615886926651001,5.854000091552734,0.0,5.874000072479248,5.785999774932861,5.855999946594238,0.0,24383589,0.41,242.026,19197.938,4.7,1.0597,13180.6,103.043383346096,2.14,4.78,100.6,18.8,12.420000076293945
2016-11-22,3.628857135772705,5.875,0.0,5.926000118255615,5.854000091552734,5.900000095367432,0.0,19637124,0.41,242.026,19197.938,4.7,1.0618,13180.6,103.043383346096,2.14,4.7,100.6,18.8,12.40999984741211
2016-11-23,3.611562490463257,5.8470001220703125,0.0,5.894000053405762,5.751999855041504,5.880000114440918,0.0,27829210,0.41,242.026,19197.938,4.7,1.056,13180.6,103.043383346096,2.14,4.66,100.6,18.8,12.430000305175781
2016-11-24,3.596121072769165,5.822000026702881,0.0,5.867000102996826,5.7820000648498535,5.804999828338623,0.0,16245187,0.41,242.026,19197.938,4.7,1.056,13180.6,103.043383346096,2.14,4.66,100.6,18.8,12.430000305175781
2016-11-25,3.564619302749634,5.770999908447266,0.0,5.801000118255615,5.732999801635742,5.796999931335449,0.0,18111851,0.41,242.026,19197.938,4.7,1.0595,13180.6,103.043383346096,2.14,4.64,100.6,18.8,12.34000015258789
2016-11-28,3.5368237495422363,5.72599983215332,0.0,5.7769999504089355,5.684999942779541,5.75,0.0,18798089,0.41,242.026,19197.938,4.7,1.0576,13180.6,103.043383346096,2.14,4.66,100.6,18.8,13.149999618530273
2016-11-29,3.570178747177124,5.78000020980835,0.0,5.816999912261963,5.684999942779541,5.690000057220459,0.0,22173527,0.41,242.026,19197.938,4.7,1.0626,13180.6,103.043383346096,2.14,4.69,100.6,18.8,12.899999618530273
2016-11-30,3.598592519760132,5.826000213623047,0.0,5.860000133514404,5.745999813079834,5.769999980926514,0.0,32992915,0.41,242.026,19197.938,4.7,1.0578,13180.6,103.043383346096,2.14,4.67,100.6,18.8,13.329999923706055
2016-12-01,3.6257693767547607,5.869999885559082,0.0,5.889999866485596,5.785999774932861,5.820000171661377,0.0,25597691,0.54,242.637,19197.938,4.7,1.0634,13225.8,103.043383346096,2.49,4.62,101.13,18.5,14.069999694824219
2016-12-02,3.575119972229004,5.788000106811523,0.0,5.848999977111816,5.750999927520752,5.800000190734863,0.0,24625377,0.54,242.637,19197.938,4.7,1.0666,13225.8,103.043383346096,2.49,4.64,101.13,18.5,14.119999885559082
2016-12-05,3.611562490463257,5.8470001220703125,0.0,5.914999961853027,5.670000076293945,5.703000068664551,0.0,23790515,0.54,242.637,19197.938,4.7,1.0723,13225.8,103.043383346096,2.49,4.58,101.13,18.5,12.140000343322754
2016-12-06,3.7814247608184814,6.122000217437744,0.0,6.14900016784668,5.839000225067139,5.869999885559082,0.0,33806082,0.54,242.637,19197.938,4.7,1.0717,13225.8,103.043383346096,2.49,4.5,101.13,18.5,11.789999961853027
2016-12-07,3.8302202224731445,6.201000213623047,0.0,6.260000228881836,6.135000228881836,6.175000190734863,0.0,36172108,0.54,242.637,19197.938,4.7,1.0758,13225.8,103.043383346096,2.49,4.42,101.13,18.5,12.220000267028809
2016-12-08,4.001317977905273,6.478000164031982,0.0,6.579999923706055,6.192999839782715,6.21999979019165,0.0,61932019,0.54,242.637,19197.938,4.7,1.0625,13225.8,103.043383346096,2.49,4.38,101.13,18.5,12.640000343322754
2016-12-09,3.9617860317230225,6.414000034332275,0.0,6.47599983215332,6.3429999351501465,6.445000171661377,0.0,42058427,0.54,242.637,19197.938,4.7,1.0541,13225.8,103.043383346096,2.49,4.28,101.13,18.5,11.75
2016-12-12,3.933990716934204,6.36899995803833,0.0,6.465000152587891,6.3520002365112305,6.400000095367432,0.0,32110351,0.54,242.637,19197.938,4.7,1.0606,13225.8,103.043383346096,2.49,4.25,101.13,18.5,12.640000343322754
2016-12-13,3.9963762760162354,6.46999979019165,0.0,6.48199987411499,6.251999855041504,6.334000110626221,0.0,39320662,0.54,242.637,19197.938,4.7,1.0635,13225.8,103.043383346096,2.49,4.2,101.13,18.5,12.720000267028809
2016-12-14,3.9346084594726562,6.369999885559082,0.0,6.493000030517578,6.369999885559082,6.438000202178955,0.0,37032365,0.54,242.637,19197.938,4.7,1.0656,13225.8,103.043383346096,2.49,4.12,101.13,18.5,13.1899995803833
2016-12-15,4.035906791687012,6.533999919891357,0.0,6.547999858856201,6.389999866485596,6.395999908447266,0.0,39787526,0.54,242.637,19197.938,4.7,1.0375,13225.8,103.043383346096,2.49,4.2,101.13,18.5,12.789999961853027
2016-12-16,4.04702615737915,6.552000045776367,0.0,6.605000019073486,6.464000225067139,6.519999980926514,0.0,100465167,0.54,242.637,19197.938,4.7,1.0456,13225.8,103.043383346096,2.49,4.21,101.13,18.5,12.199999809265137
2016-12-19,3.9988462924957275,6.473999977111816,0.0,6.546999931335449,6.453000068664551,6.53000020980835,0.0,19486426,0.54,242.637,19197.938,4.7,1.0444,13225.8,103.043383346096,2.49,4.23,101.13,18.5,11.710000038146973
2016-12-20,4.024171829223633,6.514999866485596,0.0,6.557000160217285,6.434000015258789,6.449999809265137,0.0,30954041,0.54,242.637,19197.938,4.7,1.039,13225.8,103.043383346096,2.49,4.2,101.13,18.5,11.449999809265137
2016-12-21,3.9871103763580322,6.454999923706055,0.0,6.547999858856201,6.357999801635742,6.494999885559082,0.0,36362414,0.54,242.637,19197.938,4.7,1.0425,13225.8,103.043383346096,2.49,4.19,101.13,18.5,11.270000457763672
2016-12-22,3.980316162109375,6.443999767303467,0.0,6.486999988555908,6.4070000648498535,6.422999858856201,0.0,12615459,0.54,242.637,19197.938,4.7,1.0452,13225.8,103.043383346096,2.49,4.17,101.13,18.5,11.430000305175781
2016-12-23,3.9901998043060303,6.460000038146973,0.0,6.53000020980835,6.429999828338623,6.486000061035156,0.0,10998044,0.54,242.637,19197.938,4.7,1.0449,13225.8,103.043383346096,2.49,4.16,101.13,18.5,11.4399995803833
2016-12-27,3.980316162109375,6.443999767303467,0.0,6.459000110626221,6.400000095367432,6.420000076293945,0.0,6562347,0.54,242.637,19197.938,4.7,1.0458,13225.8,103.043383346096,2.49,4.11,101.13,18.5,11.989999771118164
2016-12-28,3.9617860317230225,6.414000034332275,0.0,6.461999893188477,6.374000072479248,6.449999809265137,0.0,12438014,0.54,242.637,19197.938,4.7,1.0389,13225.8,103.043383346096,2.49,4.15,101.13,18.5,12.949999809265137
2016-12-29,3.937696933746338,6.375,0.0,6.394999980926514,6.326000213623047,6.330999851226807,0.0,16543873,0.54,242.637,19197.938,4.7,1.0486,13225.8,103.043383346096,2.49,4.18,101.13,18.5,13.369999885559082
2016-12-30,3.9617860317230225,6.414000034332275,0.0,6.414000034332275,6.334000110626221,6.368000030517578,0.0,15092392,0.54,242.637,19197.938,4.7,1.0552,13225.8,103.043383346096,2.49,4.21,101.13,18.5,14.039999961853027
2017-01-02,3.977846145629883,6.440000057220459,0.0,6.473999977111816,6.374000072479248,6.459000110626221,0.0,19607737,0.54,242.637,19197.938,4.7,1.0552,13225.8,103.043383346096,2.49,4.21,100.26,18.4,14.039999961853027
2017-01-03,4.055056095123291,6.565000057220459,0.0,6.685999870300293,6.452000141143799,6.480000019073486,0.0,160332414,0.54,242.637,19197.938,4.7,1.0416,13225.8,103.043383346096,2.49,4.13,100.26,18.4,12.850000381469727
2017-01-04,4.011817932128906,6.494999885559082,0.0,6.60099983215332,6.434000015258789,6.585000038146973,0.0,179333129,0.54,242.637,19197.938,4.7,1.0476,13225.8,103.043383346096,2.49,4.02,100.26,18.4,11.850000381469727
2017-01-05,4.026025295257568,6.51800012588501,0.0,6.553999900817871,6.436999797821045,6.4629998207092285,0.0,144550880,0.54,242.637,19197.938,4.7,1.0598,13225.8,103.043383346096,2.49,4.04,100.26,18.4,11.670000076293945
2017-01-06,4.055673599243164,6.565999984741211,0.0,6.578000068664551,6.453999996185303,6.53000020980835,0.0,113930823,0.54,242.637,19197.938,4.7,1.056,13225.8,103.043383346096,2.49,3.98,100.26,18.4,11.319999694824219
2017-01-09,4.037761211395264,6.5370001792907715,0.0,6.589000225067139,6.46999979019165,6.585000038146973,0.0,33421900,0.54,242.637,19197.938,4.7,1.0576,13225.8,103.043383346096,2.49,4.02,100.26,18.4,11.5600004196167
2017-01-10,3.9752273559570312,6.35699987411499,0.08,6.464000225067139,6.343999862670898,6.464000225067139,0.0,98132610,0.54,242.637,19197.938,4.7,1.0572,13225.8,103.043383346096,2.49,4.0,100.26,18.4,11.489999771118164
2017-01-11,3.845158338546753,6.14900016784668,0.0,6.329999923706055,6.120999813079834,6.329999923706055,0.0,96047571,0.54,242.637,19197.938,4.7,1.0501,13225.8,103.043383346096,2.49,4.03,100.26,18.4,11.260000228881836
2017-01-12,3.8257737159729004,6.118000030517578,0.0,6.2179999351501465,6.034999847412109,6.099999904632568,0.0,31491231,0.54,242.637,19197.938,4.7,1.0666,13225.8,103.043383346096,2.49,4.05,100.26,18.4,11.539999961853027
2017-01-13,3.8995625972747803,6.236000061035156,0.0,6.302999973297119,6.138000011444092,6.159999847412109,0.0,86007013,0.54,242.637,19197.938,4.7,1.0625,13225.8,103.043383346096,2.49,4.02,100.26,18.4,11.229999542236328
2017-01-16,3.8395307064056396,6.139999866485596,0.0,6.178999900817871,6.111000061035156,6.164999961853027,0.0,51069191,0.54,242.637,19197.938,4.7,1.0625,13225.8,103.043383346096,2.49,4.0,100.26,18.4,11.229999542236328
2017-01-17,3.8326518535614014,6.129000186920166,0.0,6.177999973297119,6.091000080108643,6.119999885559082,0.0,160809033,0.54,242.637,19197.938,4.7,1.0695,13225.8,103.043383346096,2.49,4.06,100.26,18.4,11.869999885559082
2017-01-18,3.8376548290252686,6.13700008392334,0.0,6.175000190734863,6.0929999351501465,6.159999847412109,0.0,108035084,0.54,242.637,19197.938,4.7,1.0682,13225.8,103.043383346096,2.49,4.01,100.26,18.4,12.479999542236328
2017-01-19,3.825147867202759,6.117000102996826,0.0,6.189000129699707,6.0879998207092285,6.165999889373779,0.0,85487738,0.54,242.637,19197.938,4.7,1.063,13225.8,103.043383346096,2.49,3.99,100.26,18.4,12.779999732971191
2017-01-20,3.828274965286255,6.122000217437744,0.0,6.184999942779541,6.099999904632568,6.138000011444092,0.0,36164836,0.54,242.637,19197.938,4.7,1.063,13225.8,103.043383346096,2.49,4.02,100.26,18.4,11.539999961853027
2017-01-23,3.8057620525360107,6.085999965667725,0.0,6.119999885559082,6.010000228881836,6.072000026702881,0.0,32722475,0.54,242.637,19197.938,4.7,1.074,13225.8,103.043383346096,2.49,4.1,100.26,18.4,11.770000457763672
2017-01-24,3.918947458267212,6.267000198364258,0.0,6.269999980926514,6.0929999351501465,6.110000133514404,0.0,44258490,0.54,242.637,19197.938,4.7,1.0749,13225.8,103.043383346096,2.49,4.02,100.26,18.4,11.069999694824219
2017-01-25,4.0427632331848145,6.465000152587891,0.0,6.5320000648498535,6.340000152587891,6.349999904632568,0.0,46973058,0.54,242.637,19197.938,4.7,1.0743,13225.8,103.043383346096,2.49,3.93,100.26,18.4,10.8100004196167
2017-01-26,4.0102458000183105,6.413000106811523,0.0,6.568999767303467,6.38700008392334,6.521999835968018,0.0,34914763,0.54,242.637,19197.938,4.7,1.067,13225.8,103.043383346096,2.49,3.93,100.26,18.4,10.630000114440918
2017-01-27,3.9921112060546875,6.383999824523926,0.0,6.4079999923706055,6.275000095367432,6.40500020980835,0.0,28575827,0.54,242.637,19197.938,4.7,1.069,13225.8,103.043383346096,2.49,3.93,100.26,18.4,10.579999923706055
2017-01-30,3.9477131366729736,6.313000202178955,0.0,6.394999980926514,6.298999786376953,6.3379998207092285,0.0,18157751,0.54,242.637,19197.938,4.7,1.0681,13225.8,103.043383346096,2.49,3.96,100.26,18.4,11.880000114440918
2017-01-31,3.9239509105682373,6.275000095367432,0.0,6.440000057220459,6.270999908447266,6.323999881744385,0.0,25278830,0.54,242.637,19197.938,4.7,1.0794,13225.8,103.043383346096,2.49,4.0,100.26,18.4,11.989999771118164
2017-02-01,3.86954665184021,6.188000202178955,0.0,6.432000160217285,6.10099983215332,6.420000076293945,0.0,57064424,0.66,244.006,19197.938,4.6,1.0758,13367.0,103.043383346096,2.42,3.95,100.66,18.2,11.8100004196167
2017-02-02,3.8314015865325928,6.126999855041504,0.0,6.165999889373779,6.065000057220459,6.150000095367432,0.0,44245028,0.66,244.006,19197.938,4.6,1.0802,13367.0,103.043383346096,2.42,3.93,100.66,18.2,11.930000305175781
2017-02-03,3.8657944202423096,6.182000160217285,0.0,6.2170000076293945,6.119999885559082,6.170000076293945,0.0,37690071,0.66,244.006,19197.938,4.6,1.0792,13367.0,103.043383346096,2.42,3.86,100.66,18.2,10.970000267028809
2017-02-06,3.827024221420288,6.119999885559082,0.0,6.249000072479248,6.099999904632568,6.216000080108643,0.0,23254523,0.66,244.006,19197.938,4.6,1.0731,13367.0,103.043383346096,2.42,3.91,100.66,18.2,11.369999885559082
2017-02-07,3.8195199966430664,6.107999801635742,0.0,6.163000106811523,6.051000118255615,6.099999904632568,0.0,19695978,0.66,244.006,19197.938,4.6,1.069,13367.0,103.043383346096,2.42,3.93,100.66,18.2,11.289999961853027
2017-02-08,3.7719945907592773,6.0320000648498535,0.0,6.173999786376953,5.915999889373779,6.15500020980835,0.0,49043832,0.66,244.006,19197.938,4.6,1.0708,13367.0,103.043383346096,2.42,3.98,100.66,18.2,11.449999809265137
2017-02-09,3.7851266860961914,6.052999973297119,0.0,6.063000202178955,5.954999923706055,6.039999961853027,0.0,49844215,0.66,244.006,19197.938,4.6,1.0658,13367.0,103.043383346096,2.42,3.93,100.66,18.2,10.880000114440918
2017-02-10,3.7350997924804688,5.9730000495910645,0.0,6.125,5.949999809265137,6.117000102996826,0.0,30270635,0.66,244.006,19197.938,4.6,1.065,13367.0,103.043383346096,2.42,3.9,100.66,18.2,10.850000381469727
2017-02-13,3.789504051208496,6.059999942779541,0.0,6.093999862670898,5.945000171661377,6.000999927520752,0.0,22224425,0.66,244.006,19197.938,4.6,1.0603,13367.0,103.043383346096,2.42,3.86,100.66,18.2,11.069999694824219
2017-02-14,3.8920578956604004,6.223999977111816,0.0,6.244999885559082,6.035999774932861,6.071000099182129,0.0,52411055,0.66,244.006,19197.938,4.6,1.0577,13367.0,103.043383346096,2.42,3.8,100.66,18.2,10.739999771118164
2017-02-15,4.014623641967773,6.420000076293945,0.0,6.46999979019165,6.349999904632568,6.360000133514404,0.0,57833734,0.66,244.006,19197.938,4.6,1.0597,13367.0,103.043383346096,2.42,3.77,100.66,18.2,11.970000267028809
2017-02-16,3.948338508605957,6.314000129699707,0.0,6.428999900817871,6.281000137329102,6.400000095367432,0.0,25294971,0.66,244.006,19197.938,4.6,1.066,13367.0,103.043383346096,2.42,3.83,100.66,18.2,11.760000228881836
2017-02-17,3.9020631313323975,6.239999771118164,0.0,6.340000152587891,6.178999900817871,6.322999954223633,0.0,33666684,0.66,244.006,19197.938,4.6,1.0614,13367.0,103.043383346096,2.42,3.86,100.66,18.2,11.489999771118164
2017-02-20,3.9064412117004395,6.247000217437744,0.0,6.326000213623047,6.23199987411499,6.296999931335449,0.0,22118845,0.66,244.006,19197.938,4.6,1.0614,13367.0,103.043383346096,2.42,3.86,100.66,18.2,11.489999771118164
2017-02-21,3.89581036567688,6.230000019073486,0.0,6.290999889373779,6.144999980926514,6.2220001220703125,0.0,15577400,0.66,244.006,19197.938,4.6,1.0551,13367.0,103.043383346096,2.42,3.81,100.66,18.2,11.569999694824219
2017-02-22,3.8764255046844482,6.198999881744385,0.0,6.315000057220459,6.114999771118164,6.230999946594238,0.0,30509640,0.66,244.006,19197.938,4.6,1.0555,13367.0,103.043383346096,2.42,3.78,100.66,18.2,11.739999771118164
2017-02-23,3.8426570892333984,6.144999980926514,0.0,6.224999904632568,6.113999843597412,6.2179999351501465,0.0,28695875,0.66,244.006,19197.938,4.6,1.0586,13367.0,103.043383346096,2.42,3.77,100.66,18.2,11.710000038146973
2017-02-24,3.7982590198516846,6.073999881744385,0.0,6.186999797821045,6.006999969482422,6.159999847412109,0.0,28972838,0.66,244.006,19197.938,4.6,1.058,13367.0,103.043383346096,2.42,3.84,100.66,18.2,11.470000267028809
2017-02-27,3.833902359008789,6.13100004196167,0.0,6.158999919891357,6.079999923706055,6.090000152587891,0.0,15711177,0.66,244.006,19197.938,4.6,1.0624,13367.0,103.043383346096,2.42,3.75,100.66,18.2,12.09000015258789
2017-02-28,3.863292932510376,6.177999973297119,0.0,6.197999954223633,6.114999771118164,6.1539998054504395,0.0,31188548,0.66,244.006,19197.938,4.6,1.0618,13367.0,103.043383346096,2.42,3.74,100.66,18.2,12.920000076293945
2017-03-01,3.977104663848877,6.360000133514404,0.0,6.375,6.216000080108643,6.21999979019165,0.0,32617818,0.79,243.892,19197.938,4.4,1.0564,13428.4,103.043383346096,2.48,3.57,101.49,18.0,12.539999961853027
2017-03-02,3.986483335494995,6.375,0.0,6.447999954223633,6.310999870300293,6.361999988555908,0.0,26860631,0.79,243.892,19197.938,4.4,1.0514,13428.4,103.043383346096,2.48,3.55,101.49,18.0,11.8100004196167
2017-03-03,4.118427753448486,6.585999965667725,0.0,6.590000152587891,6.340000152587891,6.369999885559082,0.0,48236879,0.79,243.892,19197.938,4.4,1.0552,13428.4,103.043383346096,2.48,3.6,101.49,18.0,10.960000038146973
2017-03-06,4.1284332275390625,6.6020002365112305,0.0,6.6529998779296875,6.531000137329102,6.554999828338623,0.0,28217134,0.79,243.892,19197.938,4.4,1.0586,13428.4,103.043383346096,2.48,3.66,101.49,18.0,11.239999771118164
2017-03-07,4.1221795082092285,6.5920000076293945,0.0,6.6020002365112305,6.5289998054504395,6.5920000076293945,0.0,16726168,0.79,243.892,19197.938,4.4,1.0582,13428.4,103.043383346096,2.48,3.73,101.49,18.0,11.449999809265137
2017-03-08,4.14719295501709,6.631999969482422,0.0,6.697000026702881,6.576000213623047,6.598999977111816,0.0,26414734,0.79,243.892,19197.938,4.4,1.0547,13428.4,103.043383346096,2.48,3.79,101.49,18.0,11.859999656677246
2017-03-09,4.302901268005371,6.88100004196167,0.0,6.89900016784668,6.60699987411499,6.607999801635742,0.0,52657784,0.79,243.892,19197.938,4.4,1.0586,13428.4,103.043383346096,2.48,3.88,101.49,18.0,12.300000190734863
2017-03-10,4.309780120849609,6.892000198364258,0.0,7.013000011444092,6.821000099182129,6.896999835968018,0.0,51039834,0.79,243.892,19197.938,4.4,1.0667,13428.4,103.043383346096,2.48,3.89,101.49,18.0,11.65999984741211
2017-03-13,4.3047776222229,6.883999824523926,0.0,6.938000202178955,6.810999870300293,6.89900016784668,0.0,16862832,0.79,243.892,19197.938,4.4,1.067,13428.4,103.043383346096,2.48,3.94,101.49,18.0,11.350000381469727
2017-03-14,4.249748229980469,6.796000003814697,0.0,6.900000095367432,6.7729997634887695,6.89900016784668,0.0,21699995,0.79,243.892,19197.938,4.4,1.0645,13428.4,103.043383346096,2.48,4.05,101.49,18.0,12.300000190734863
2017-03-15,4.27788782119751,6.841000080108643,0.0,6.919000148773193,6.793000221252441,6.793000221252441,0.0,27586179,0.79,243.892,19197.938,4.4,1.063,13428.4,103.043383346096,2.48,4.02,101.49,18.0,11.630000114440918
2017-03-16,4.4123334884643555,7.056000232696533,0.0,7.0980000495910645,6.931000232696533,6.9770002365112305,0.0,60788046,0.79,243.892,19197.938,4.4,1.0738,13428.4,103.043383346096,2.48,3.88,101.49,18.0,11.210000038146973
2017-03-17,4.427966117858887,7.080999851226807,0.0,7.176000118255615,7.056000232696533,7.085999965667725,0.0,67175349,0.79,243.892,19197.938,4.4,1.0742,13428.4,103.043383346096,2.48,3.91,101.49,18.0,11.279999732971191
2017-03-20,4.429842948913574,7.084000110626221,0.0,7.138000011444092,7.019999980926514,7.041999816894531,0.0,18424436,0.79,243.892,19197.938,4.4,1.0754,13428.4,103.043383346096,2.48,3.97,101.49,18.0,11.34000015258789
2017-03-21,4.4529805183410645,7.120999813079834,0.0,7.235000133514404,7.086999893188477,7.164000034332275,0.0,34580017,0.79,243.892,19197.938,4.4,1.081,13428.4,103.043383346096,2.48,4.04,101.49,18.0,12.470000267028809
2017-03-22,4.4711151123046875,7.150000095367432,0.0,7.228000164031982,6.96999979019165,7.063000202178955,0.0,117249163,0.79,243.892,19197.938,4.4,1.08,13428.4,103.043383346096,2.48,4.16,101.49,18.0,12.8100004196167
2017-03-23,4.5080084800720215,7.209000110626221,0.0,7.23199987411499,7.105000019073486,7.170000076293945,0.0,31287746,0.79,243.892,19197.938,4.4,1.0787,13428.4,103.043383346096,2.48,4.11,101.49,18.0,13.119999885559082
2017-03-24,4.495502471923828,7.189000129699707,0.0,7.208000183105469,7.133999824523926,7.1570000648498535,0.0,52763703,0.79,243.892,19197.938,4.4,1.0806,13428.4,103.043383346096,2.48,4.07,101.49,18.0,12.960000038146973
2017-03-27,4.496753215789795,7.190999984741211,0.0,7.195000171661377,7.043000221252441,7.066999912261963,0.0,45987236,0.79,243.892,19197.938,4.4,1.0882,13428.4,103.043383346096,2.48,4.12,101.49,18.0,12.5
2017-03-28,4.54365348815918,7.265999794006348,0.0,7.289000034332275,7.192999839782715,7.210000038146973,0.0,46609886,0.79,243.892,19197.938,4.4,1.0852,13428.4,103.043383346096,2.48,4.01,101.49,18.0,11.529999732971191
2017-03-29,4.491750240325928,7.183000087738037,0.0,7.315000057220459,7.120999813079834,7.289999961853027,0.0,35157185,0.79,243.892,19197.938,4.4,1.0756,13428.4,103.043383346096,2.48,3.94,101.49,18.0,11.420000076293945
2017-03-30,4.5086350440979,7.210000038146973,0.0,7.216000080108643,7.118000030517578,7.177000045776367,0.0,20032057,0.79,243.892,19197.938,4.4,1.0726,13428.4,103.043383346096,2.48,3.85,101.49,18.0,11.539999961853027
2017-03-31,4.546154499053955,7.269999980926514,0.0,7.269999980926514,7.140999794006348,7.179999828338623,0.0,37177222,0.79,243.892,19197.938,4.4,1.0698,13428.4,103.043383346096,2.48,3.92,101.49,18.0,12.369999885559082
