Price,Close,High,Low,Open,Volume
Ticker,BBVA.MC,BBVA.MC,BBVA.MC,BBVA.MC,BBVA.MC
Date,,,,,
2000-07-04,4.617578983306885,4.638140747193199,4.582330453485807,4.591142513046665,6093242
2000-07-05,4.588206768035889,4.664578852398171,4.570582351159132,4.605830893334899,12962100
2000-07-06,4.611705780029297,4.670453737649047,4.552958113987287,4.552958113987287,13565018
2000-07-07,4.394337177276611,4.394337177276611,4.394337177276611,4.394337177276611,0
2000-07-10,4.631519317626953,4.655119403004586,4.578418905904433,4.649219454867793,4982375
2000-07-11,4.572519302368164,4.616769206725569,4.5194191828749055,4.602019336216588,6756736
2000-07-12,4.5164690017700195,4.61086934614326,4.501718838150274,4.543019062021185,7657677
2000-07-13,4.4987711906433105,4.572521456422377,4.481071044863766,4.513521068100762,7010023
2000-07-14,4.537118911743164,4.566619237669497,4.501718637763749,4.519419067583914,4756411
2000-07-17,4.507619380950928,4.5666197465478024,4.489919241988816,4.528269494268309,6038450
2000-07-18,4.528270244598389,4.566620503232483,4.498770203327068,4.513520077547459,5617574
2000-07-19,4.590219974517822,4.6344704725137715,4.516469730185609,4.622670281148748,8182450
2000-07-20,4.643319606781006,4.643319606781006,4.560719159764262,4.5695690821601405,6213613
2000-07-21,4.584317684173584,4.6462679983350785,4.545967740690117,4.640368052080755,7598170
2000-07-24,4.413217067718506,4.413217067718506,4.413217067718506,4.413217067718506,0
2000-07-25,4.607920169830322,4.646270426183587,4.572520180976211,4.6315202600099035,6918120
2000-07-26,4.569569110870361,4.631519446522148,4.557769214268385,4.631519446522148,8161574
2000-07-27,4.413217067718506,4.413217067718506,4.413217067718506,4.413217067718506,0
2000-07-28,4.545969486236572,4.596119634315542,4.525319080756431,4.596119634315542,6266739
2000-07-31,4.6020188331604,4.6020188331604,4.528268610185895,4.572518802536685,6424718
2000-08-01,4.6020188331604,4.607918780719057,4.5607186145889385,4.5872689642637585,6669318
2000-08-02,4.631519317626953,4.634469584525811,4.563669035562452,4.593169361907338,7806258
2000-08-03,4.616769313812256,4.625619236322919,4.572519408428467,4.607919391301592,6416727
2000-08-04,4.631519317626953,4.646269480799397,4.596119335975735,4.622669395421764,7047369
2000-08-07,4.720020294189453,4.720020294189453,4.604969541461725,4.607919515711593,12672782
2000-08-08,4.8173723220825195,4.870472759107673,4.711172033693415,4.711172033693415,19397591
2000-08-09,4.885220050811768,4.923570297337792,4.796719954939353,4.808519850590163,14661200
2000-08-10,4.882272243499756,4.8970221187241325,4.835072057120635,4.858671857479637,13929360
2000-08-11,4.911770820617676,4.914721087788346,4.846870506642224,4.861620964004107,5781988
2000-08-14,4.944219589233398,4.961919428731787,4.897019138746557,4.899969111996288,7314279
2000-08-15,5.000272274017334,5.009122198381297,4.941272192596515,4.956022066536454,6233865
2000-08-16,5.012071132659912,5.056321330954422,4.982571390904202,5.000271235957628,12155808
2000-08-17,4.976670265197754,5.0179704844063595,4.702319185522581,5.015020510581522,8344340
2000-08-18,5.074021339416504,5.091721770700915,4.979620991436184,4.9855209399773335,12148959
2000-08-21,5.076973915100098,5.07992330488073,5.029773722369664,5.038623648695146,9240744
2000-08-22,5.020921230316162,5.065171430154116,5.020921230316162,5.053371533040252,4505760
2000-08-23,5.000272274017334,5.06222233022614,4.923571758207524,5.06222233022614,6081647
2000-08-24,4.926518440246582,5.003218904791918,4.897018419253173,4.970768618151864,5956502
2000-08-25,4.985522747039795,5.012073110759428,4.917672728562559,4.923572679242217,4090553
2000-08-28,5.006171226501465,5.009121200701898,4.947170571170891,4.976670898836178,3747533
2000-08-29,5.015021800994873,5.015021800994873,4.961921672823743,4.98847202973982,5142117
2000-08-30,4.961921691894531,5.012071845674516,4.958971717299299,4.988472048912654,8412576
2000-08-31,4.929471492767334,4.982572207957069,4.891121529365729,4.982572207957069,8512028
2000-09-01,4.970773220062256,4.985523097799136,4.867522904581665,4.964873268967504,6230128
2000-09-04,4.917672157287598,4.967822317900029,4.885221846657986,4.9501224679172084,4903282
2000-09-05,4.985522747039795,4.997323234060285,4.891122657673513,4.897022608353171,7425168
2000-09-06,5.020921230316162,5.038621661647922,4.958971184807411,4.958971184807411,8253669
2000-09-07,4.985522747039795,5.017973061439086,4.982573357361142,5.012073110759428,7397994
2000-09-08,4.985522747039795,5.020923036778915,4.961922944321166,5.012073110759428,6594423
2000-09-11,5.074021339416504,5.074021339416504,4.988471499908871,4.997321422720596,12483106
2000-09-12,5.06812047958374,5.076970986465031,5.029770820961867,5.059270558363308,8464220
2000-09-13,5.0592732429504395,5.068123168866882,5.0032231264851355,5.047473341728517,7069379
2000-09-14,5.121222019195557,5.121222019195557,5.02387168733002,5.05927196773413,9996804
2000-09-15,5.147771835327148,5.147771835327148,5.029771693919779,5.103521635884145,29229659
2000-09-18,4.9884724617004395,5.106472626596123,4.9884724617004395,5.088772777560092,8407327
2000-09-19,4.964870929718018,5.000271205268545,4.92947065416749,4.988471308638682,11348101
2000-09-20,4.882272243499756,4.970772373337689,4.870472050489696,4.970772373337689,11191597
2000-09-21,4.814421653747559,4.964872129106173,4.802621461436597,4.870471761940641,9459812
2000-09-22,4.956021308898926,4.956021308898926,4.734770305317636,4.781970480370913,2678951
2000-09-25,5.003220081329346,5.006170054839357,4.917669678217393,4.944220025468307,10260148
2000-09-26,4.920620918273926,5.0091213176755085,4.908821021196638,5.000271394867543,5073258
2000-09-27,4.923571586608887,4.967821792547538,4.891121572241453,4.911771395037669,5110551
2000-09-28,5.097621917724609,5.097621917724609,4.92947103511082,4.982571745370638,9771309
2000-09-29,5.050419807434082,5.144820122931844,5.032719382240276,5.144820122931844,7846656
2000-10-02,5.147771835327148,5.147771835327148,5.017971211250274,5.026821134006683,7837358
2000-10-03,5.150721549987793,5.150721549987793,5.106471352774958,5.12122122329226,6301161
2000-10-04,5.103519916534424,5.13302023477824,5.0386199191909435,5.118269782825951,7140786
2000-10-05,5.062221050262451,5.11237119463903,5.017970853970068,5.076971506133858,10267476
2000-10-06,5.020921230316162,5.076971912928944,4.991421487531502,5.044521610204854,12337219
2000-10-09,4.8616204261779785,5.015020831880116,4.84097031525068,4.985520506080857,8209921
2000-10-10,4.960535526275635,4.975342901954468,4.886497471992986,4.9101895670512405,6374768
2000-10-11,4.7236151695251465,4.916113747259263,4.7236151695251465,4.907229319629215,12560630
2000-10-12,4.430424213409424,4.430424213409424,4.430424213409424,4.430424213409424,0
2000-10-13,4.637730121612549,4.655498971640635,4.569615020616455,4.575538264597925,15916498
2000-10-16,4.81838321685791,4.842075610062278,4.667346194492223,4.70880744164161,10889404
2000-10-17,4.827267169952393,4.939804696897564,4.762113833934437,4.762113833934437,9549242
2000-10-18,4.664384365081787,4.856882619997545,4.5755389262061605,4.782844852258573,11022853
2000-10-19,4.806536674499512,4.818382575552888,4.6762299990795775,4.723614191237347,9714675
2000-10-20,4.901307106018066,4.942768068507884,4.732500603847161,4.8272690220620085,15498655
2000-10-23,4.901307106018066,4.901307106018066,4.753231232078188,4.880576477787039,8634795
2000-10-24,5.078997611999512,5.078997611999512,4.856883953812781,4.895383732957742,10715757
2000-10-25,4.8687286376953125,5.049381278246759,4.818382675260251,5.016804461731594,11115635
2000-10-26,4.59034538269043,4.856881334817017,4.59034538269043,4.856881334817017,17610466
2000-10-27,4.45707893371582,4.643653964501391,4.448194212458863,4.643653964501391,21600134
2000-10-30,4.5311150550842285,4.605153097976927,4.48965411558969,4.542960953804932,10876206
2000-10-31,4.430424213409424,4.430424213409424,4.430424213409424,4.430424213409424,0
2000-11-01,4.430424213409424,4.430424213409424,4.430424213409424,4.430424213409424,0
2000-11-02,4.7976531982421875,4.809499396338115,4.682154163174885,4.694000361270812,12998353
2000-11-03,4.81245756149292,4.874649099501294,4.762111624762918,4.80653431989575,7612767
2000-11-06,4.877609729766846,4.877609729766846,4.779879934965064,4.7887643548663394,8198623
2000-11-07,4.845036029815674,4.8864975644169775,4.785806232007937,4.84799779897958,6238007
2000-11-08,4.7147297859191895,4.865766788838352,4.682152969936688,4.827267316275577,8721670
2000-11-09,4.634768486022949,4.7088065391591964,4.611076685303657,4.685114444467789,9852539
2000-11-10,4.545924186706543,4.705845928751615,4.545924186706543,4.64957700978774,9353445
2000-11-13,4.560730457305908,4.584422844569139,4.457077659396739,4.48669270251763,9918026
2000-11-14,4.702882766723633,4.702882766723633,4.5192689799978805,4.596268205602457,11114188
2000-11-15,4.738422870635986,4.773960873131754,4.611077651260056,4.691038377354667,8737815
2000-11-16,4.702882766723633,4.7502669507836925,4.655498582663573,4.738421345726801,6435714
2000-11-17,4.548885345458984,4.67623056091575,4.537039736954524,4.619961936207428,13734283
2000-11-20,4.383039951324463,4.57553817462012,4.362309332727255,4.57553817462012,11837815
2000-11-21,4.5133466720581055,4.5133466720581055,4.383040294355859,4.383040294355859,13408160
2000-11-22,4.294193744659424,4.498538124482304,4.282347553059871,4.498538124482304,20525613
2000-11-23,4.483732223510742,4.5103857976369355,4.341579632189601,4.365271730743125,12316163
2000-11-24,4.643652439117432,4.664383350583085,4.47188484356341,4.47188484356341,10576855
2000-11-27,4.614038944244385,4.741383864605002,4.596269502741944,4.649576945332771,8638342
2000-11-28,4.605153560638428,4.682152498002931,4.545923179168042,4.625883885482353,7127332
2000-11-29,4.652538299560547,4.655499480917052,4.531116047253304,4.628845908987116,8609705
2000-11-30,4.563693046569824,4.6140387171171895,4.50742413115583,4.608115472250561,12336782
2000-12-01,4.516308784484863,4.602192453097441,4.5044625888994565,4.557769734103421,7456222
2000-12-04,4.368233680725098,4.516309533245428,4.347502761520612,4.516309533245428,8428534
2000-12-05,4.575538158416748,4.584422877196717,4.40377055432658,4.427462353814231,10106361
2000-12-06,4.575538158416748,4.575538158416748,4.575538158416748,4.575538158416748,0
2000-12-07,4.634768486022949,4.729537158760692,4.554807776678993,4.587384296640135,16823836
2000-12-08,4.634768486022949,4.634768486022949,4.634768486022949,4.634768486022949,0
2000-12-11,4.762114524841309,4.809498722643218,4.6703076048535905,4.70288413060284,13706533
2000-12-12,4.765076637268066,4.8272685154340325,4.714730957121801,4.738423353161203,16430204
2000-12-13,4.738422870635986,4.824306548151196,4.729538149532912,4.779883824552353,14881144
2000-12-14,4.708805561065674,4.7384208937574455,4.59922953563905,4.7384208937574455,14022726
2000-12-15,4.566652297973633,4.661420642019964,4.531114021970255,4.619959418006692,48893180
2000-12-18,4.465963363647461,4.664384885541362,4.465963363647461,4.6140392096200955,67520577
2000-12-19,4.560730457305908,4.587384025511921,4.439308515935364,4.483731227602751,27804763
2000-12-20,4.353425025939941,4.540000317000881,4.344540600259755,4.50150055110915,8514570
2000-12-21,4.424501895904541,4.480770520565948,4.3238105490484795,4.353425599187527,20592905
2000-12-22,4.501500606536865,4.548884798692232,4.3860016014116425,4.3860016014116425,23585533
2000-12-25,4.501500606536865,4.501500606536865,4.501500606536865,4.501500606536865,0
2000-12-26,4.501500606536865,4.501500606536865,4.501500606536865,4.501500606536865,0
2000-12-27,4.560730457305908,4.578499600767282,4.45115470956698,4.45115470956698,6412802
2000-12-28,4.619961738586426,4.634769116048819,4.534077773415922,4.587384920224849,6362803
2000-12-29,4.693998336791992,4.705844529778765,4.599229968786142,4.619960586033932,10850611
2001-01-01,4.693998336791992,4.693998336791992,4.693998336791992,4.693998336791992,0
2001-01-02,4.5844221115112305,4.708805507907509,4.516307317444397,4.708805507907509,9011148
2001-01-03,4.5133466720581055,4.649576294088914,4.460039530905919,4.474846906797013,11042161
2001-01-04,4.850956439971924,4.880571762531057,4.54592085179971,4.693996288707557,23483102
2001-01-05,4.901307106018066,4.9398065921851995,4.833192268679615,4.833192268679615,21568825
2001-01-08,4.966456890106201,4.96941895259069,4.800612552013234,4.8657655798454496,19866259
2001-01-09,4.957573890686035,5.019766049788431,4.859844320862176,4.930920318193683,14464352
2001-01-10,4.887414455413818,5.0093024220118965,4.8844413190671885,4.97362832705692,14595428
2001-01-11,4.92903470993042,4.932007256008061,4.816064974563596,4.816064974563596,11430037
2001-01-12,5.024168491363525,5.042006135656539,4.929036650904552,4.934982335601895,11502595
2001-01-15,4.985517501831055,5.009300814368986,4.940924602348224,4.9825452517394595,13104656
2001-01-16,4.908224105834961,4.982546309315697,4.89038676519557,4.955790150806436,9260876
2001-01-17,5.024168491363525,5.092545045784943,4.911199006611538,4.911199006611538,23074887
2001-01-18,5.113353729248047,5.11929941253497,4.997411724751365,5.012275932968672,14545935
2001-01-19,5.098489761352539,5.143082978307244,5.024167536361075,5.128218769389299,20213251
2001-01-22,5.030112266540527,5.107406719395392,5.000383267626694,5.000383267626694,12546921
2001-01-23,5.068762302398682,5.104436410550391,4.943900858164262,5.000385748039275,11371478
2001-01-24,5.068762302398682,5.068762302398682,5.068762302398682,5.068762302398682,0
2001-01-25,5.074707984924316,5.09849072368197,5.015249957628218,5.015249957628218,9849794
2001-01-26,5.074707984924316,5.074707984924316,5.074707984924316,5.074707984924316,0
2001-01-29,4.908224105834961,5.024166082240126,4.905251264911787,5.012274718547432,12111592
2001-01-30,4.994438648223877,4.994438648223877,4.934980932849628,4.964709642986549,8011948
2001-01-31,5.113353729248047,5.113353729248047,4.970655559759369,4.994438883107904,14491758
2001-02-01,5.113353729248047,5.143082735883503,5.053896306177975,5.083625312813432,14299834
2001-02-02,4.967682838439941,5.1133538531004294,4.964709996724474,5.1133538531004294,12947330
2001-02-05,5.006329536437988,5.024166583757541,4.920116255759011,4.934980461858638,7112795
2001-02-06,4.982546329498291,5.024166102591308,4.946871648075004,5.0063290569800145,8552871
2001-02-07,4.994438648223877,5.009302855742134,4.905252222712708,4.964709642986549,7227034
2001-02-08,5.0211944580078125,5.050922870948736,4.934980584977201,5.012275343924763,6058692
2001-02-09,4.958763122558594,5.012274850788237,4.917142758335379,5.012274850788237,9182834
2001-02-12,5.039032459259033,5.05092382668549,4.905252805108747,4.905252805108747,7360118
2001-02-13,5.0717315673828125,5.095514882343645,4.979572918736407,5.047948842622613,23131833
2001-02-14,4.96470832824707,5.065786093005729,4.934979625982818,5.024165732775577,9311935
2001-02-15,5.009305000305176,5.053898232151831,4.96471176845852,4.9795765725414505,23396346
2001-02-16,4.937952995300293,5.009302065432518,4.878495584406953,4.994437860259364,24436207
2001-02-19,4.976600646972656,4.982546919748206,4.9082247071619465,4.9082247071619465,6399815
2001-02-20,4.896329879760742,4.985515945994274,4.896329879760742,4.9765974279009795,18292281
2001-02-21,4.854714393615723,4.94984652881913,4.7863381345507126,4.905253598655461,24855195
2001-02-22,4.76255464553833,4.813093845747463,4.714988582483056,4.7595818034849335,16942754
2001-02-23,4.709043025970459,4.8101208389265615,4.637693929454304,4.807147996792613,14590327
2001-02-26,4.7714715003967285,4.810118726264189,4.709040957702666,4.709040957702666,9637315
2001-02-27,4.830927848815918,4.860656543869783,4.777415843598654,4.860656543869783,30103534
2001-02-28,4.81011962890625,4.905252028763685,4.789309444103099,4.789309444103099,15903955
2001-03-01,4.7744460105896,4.816066091837584,4.69715123672855,4.810120408102221,12549773
2001-03-02,4.76255464553833,4.8249852139610505,4.71201574042966,4.7595818034849335,7153355
2001-03-05,4.7714715003967285,4.82795606633397,4.747688478670468,4.747688478670468,6982471
2001-03-06,4.890388011932373,4.9052525154380895,4.786337077593205,4.801201581098923,9057622
2001-03-07,4.926061153411865,4.926061153411865,4.82498309253558,4.83687445552083,7218339
2001-03-08,4.955791473388672,4.988493322471621,4.932008149455384,4.94687294823901,8045476
2001-03-09,4.875523090362549,4.976600879253061,4.8725505440368035,4.946872464991616,10379956
2001-03-12,4.723906517028809,4.842821652345674,4.717960834038067,4.8309302863641905,27873189
2001-03-13,4.732823848724365,4.756607164894152,4.64363744593883,4.703095146162631,12326259
2001-03-14,4.732823848724365,4.732823848724365,4.732823848724365,4.732823848724365,0
2001-03-15,4.717960834503174,4.750662386055883,4.61093706515724,4.682286146354394,12084769
2001-03-16,4.596073150634766,4.709042617426192,4.563371594897973,4.709042617426192,17088267
2001-03-19,4.533642292022705,4.6406657660570465,4.5068864235141195,4.6406657660570465,11708176
2001-03-20,4.480129241943359,4.604990031646392,4.459319356243136,4.542559784345046,32409216
2001-03-21,4.269054412841797,4.492020415503179,4.269054412841797,4.492020415503179,32359171
