Date,Close_BBVA.MC,Dividends_BBVA.MC,High_BBVA.MC,Low_BBVA.MC,Open_BBVA.MC,Stock Splits_BBVA.MC,Volume_BBVA.MC,tasa_interes,inflacion,PIB,desempleo,tipo_cambio,liquidez_M2,materias_primas,politica_monetaria,sentimiento_global,inflacion_eurozona,desempleo_espana,"('VIX', '^VIX')"
2011-09-30,2.885439872741699,0.1,2.918122929703013,2.8345479353044216,2.8947778572113445,0.0,63400351,0.08,226.597,17031.313,9.0,1.3449,9545.1,183.915891369238,1.98,8.41,96.22,22.1,42.959999084472656
2011-10-03,2.782721996307373,0.0,2.8261436344854043,2.761711475948785,2.810269083420169,0.0,40032852,0.08,226.597,17031.313,9.0,1.3281,9545.1,183.915891369238,1.98,8.72,96.55,22.4,45.45000076293945
2011-10-04,2.753307819366455,0.0,2.7803880465218054,2.668332210529514,2.750506401203132,0.0,87169621,0.08,226.597,17031.313,9.0,1.3294,9545.1,183.915891369238,1.98,9.1,96.55,22.4,40.81999969482422
2011-10-05,2.883572816848755,0.0,2.883572816848755,2.7827224367463725,2.829412365691417,0.0,96854140,0.08,226.597,17031.313,9.0,1.3328,9545.1,183.915891369238,1.98,8.98,96.55,22.4,37.810001373291016
2011-10-06,2.963879346847534,0.0,2.971816511803854,2.8840394956096818,2.9036491977036665,0.0,62703360,0.08,226.597,17031.313,9.0,1.3408,9545.1,183.915891369238,1.98,8.72,96.55,22.4,36.27000045776367
2011-10-07,3.011502504348755,0.0,3.048854661512964,2.944736021563748,2.964812586187358,0.0,103010737,0.08,226.597,17031.313,9.0,1.3512,9545.1,183.915891369238,1.98,8.55,96.55,22.4,36.20000076293945
2011-10-10,3.0441854000091553,0.0,3.0441854000091553,2.9769518323004536,3.0115023476789284,0.0,70602956,0.08,226.597,17031.313,9.0,1.3512,9545.1,183.915891369238,1.98,8.56,96.55,22.4,33.02000045776367
2011-10-11,3.011502504348755,0.0,3.043251826806578,2.972283106674236,3.039983543667035,0.0,33449398,0.08,226.597,17031.313,9.0,1.3657,9545.1,183.915891369238,1.98,8.34,96.55,22.4,32.86000061035156
2011-10-12,3.1310300827026367,0.0,3.151106878004031,2.9512737701127376,2.9764863137564395,0.0,47929952,0.08,226.597,17031.313,9.0,1.3805,9545.1,183.915891369238,1.98,8.07,96.55,22.4,31.260000228881836
2011-10-13,3.03438138961792,0.0,3.146904084232152,2.9792872070384924,3.1282281127782925,0.0,103947111,0.08,226.597,17031.313,9.0,1.373,9545.1,183.915891369238,1.98,8.05,96.55,22.4,30.700000762939453
2011-10-14,3.013838052749634,0.0,3.0577265680740675,2.9461375933647487,3.051189999632996,0.0,32190755,0.08,226.597,17031.313,9.0,1.3861,9545.1,183.915891369238,1.98,7.89,96.55,22.4,28.239999771118164
2011-10-17,2.9741506576538086,0.0,3.0675307193694428,2.9522064066016376,3.0348476643737063,0.0,30780319,0.08,226.597,17031.313,9.0,1.377,9545.1,183.915891369238,1.98,7.88,96.55,22.4,33.38999938964844
2011-10-18,2.9461371898651123,0.0,2.96014427934556,2.8924438292328527,2.932130323019799,0.0,29865715,0.08,226.597,17031.313,9.0,1.3719,9545.1,183.915891369238,1.98,7.87,96.55,22.4,31.559999465942383
2011-10-19,3.0133702754974365,0.0,3.0161716929299933,2.9508058056522346,2.9830217721739887,0.0,36467484,0.08,226.597,17031.313,9.0,1.3775,9545.1,183.915891369238,1.98,7.7,96.55,22.4,34.439998626708984
2011-10-20,2.8648972511291504,0.0,2.996563025251334,2.8210085113316397,2.9657476455186003,0.0,54768839,0.08,226.597,17031.313,9.0,1.3672,9545.1,183.915891369238,1.98,7.64,96.55,22.4,34.779998779296875
2011-10-21,2.9367992877960205,0.0,2.953140707124515,2.8761022693828417,2.887307941285318,0.0,74734803,0.08,226.597,17031.313,9.0,1.3873,9545.1,183.915891369238,1.98,7.46,96.55,22.4,31.31999969482422
2011-10-24,2.988158702850342,0.0,3.002165571885538,2.9204582421531113,2.9788207159484883,0.0,31021495,0.08,226.597,17031.313,9.0,1.3932,9545.1,183.915891369238,1.98,7.31,96.55,22.4,29.260000228881836
2011-10-25,2.9461371898651123,0.0,2.9998307731325062,2.9022486805515992,2.9834891316327945,0.0,45242356,0.08,226.597,17031.313,9.0,1.3911,9545.1,183.915891369238,1.98,7.29,96.55,22.4,32.220001220703125
2011-10-26,2.907851457595825,0.0,2.9694822047943883,2.8854401148798896,2.9321302637813353,0.0,33237352,0.08,226.597,17031.313,9.0,1.3838,9545.1,183.915891369238,1.98,7.2,96.55,22.4,29.860000610351562
2011-10-27,3.2047998905181885,0.0,3.2169392950059734,2.976952846046855,3.0091690435856515,0.0,65409488,0.08,226.597,17031.313,9.0,1.4172,9545.1,183.915891369238,1.98,6.83,96.55,22.4,25.459999084472656
2011-10-28,3.233746290206909,0.0,3.2659622500297516,3.182854143838806,3.1935929455364547,0.0,60145039,0.08,226.597,17031.313,9.0,1.4164,9545.1,183.915891369238,1.98,6.85,96.55,22.4,24.530000686645508
2011-10-31,3.0637972354888916,0.0,3.1968638664629263,3.0637972354888916,3.175386467977369,0.0,32626760,0.08,226.597,17031.313,9.0,1.3947,9545.1,183.915891369238,1.98,7.07,96.55,22.4,29.959999084472656
2011-11-01,2.9414684772491455,0.0,2.986290720888302,2.816339287039136,2.9722838532392455,0.0,63284403,0.08,227.169,17031.313,8.6,1.3676,9629.5,183.915891369238,2.01,7.42,96.64,22.7,34.77000045776367
2011-11-02,2.878437042236328,0.0,2.964813472309845,2.8387505442788803,2.958743770002998,0.0,31275446,0.08,227.169,17031.313,8.6,1.3803,9629.5,183.915891369238,2.01,7.35,96.64,22.7,32.7400016784668
2011-11-03,2.9410006999969482,0.0,2.976485171983867,2.7948612425357906,2.8158717617243507,0.0,36841690,0.08,227.169,17031.313,8.6,1.3744,9629.5,183.915891369238,2.01,7.25,96.64,22.7,30.5
2011-11-04,2.859760046005249,0.0,2.981620914459329,2.82007356224988,2.981620914459329,0.0,29088784,0.08,227.169,17031.313,8.6,1.3761,9629.5,183.915891369238,2.01,7.26,96.64,22.7,30.15999984741211
2011-11-07,2.8336143493652344,0.0,2.8924439040700998,2.771049867549127,2.816339198300039,0.0,28946316,0.08,227.169,17031.313,8.6,1.3744,9629.5,183.915891369238,2.01,7.29,96.64,22.7,29.850000381469727
2011-11-08,2.8387503623962402,0.0,2.9041162631706534,2.8200743907464076,2.82427640644532,0.0,27445824,0.08,227.169,17031.313,8.6,1.3785,9629.5,183.915891369238,2.01,7.23,96.64,22.7,27.479999542236328
2011-11-09,2.7640464305877686,0.0,2.8901093484798057,2.71362112984987,2.8714333771354403,0.0,39572706,0.08,227.169,17031.313,8.6,1.3596,9629.5,183.915891369238,2.01,7.48,96.64,22.7,36.15999984741211
2011-11-10,2.750506639480591,0.0,2.8294127755403493,2.699147821519134,2.7080189426989723,0.0,37195199,0.08,227.169,17031.313,8.6,1.36,9629.5,183.915891369238,2.01,7.46,96.64,22.7,32.810001373291016
2011-11-11,2.881704568862915,0.0,2.8947777018919565,2.7551748081658918,2.760777643074081,0.0,31609069,0.08,227.169,17031.313,8.6,1.36,9629.5,183.915891369238,2.01,7.46,96.64,22.7,30.040000915527344
2011-11-14,2.7883245944976807,0.0,2.936798599217741,2.7691817616819034,2.936798599217741,0.0,25374865,0.08,227.169,17031.313,8.6,1.3625,9629.5,183.915891369238,2.01,7.44,96.64,22.7,31.1299991607666
2011-11-15,2.7080180644989014,0.0,2.7775859682212314,2.701014409437546,2.760310820060801,0.0,46767668,0.08,227.169,17031.313,8.6,1.3524,9629.5,183.915891369238,2.01,7.49,96.64,22.7,31.219999313354492
2011-11-16,2.756108283996582,0.0,2.7897250676908723,2.69867978810494,2.70381553409825,0.0,26896322,0.08,227.169,17031.313,8.6,1.3505,9629.5,183.915891369238,2.01,7.54,96.64,22.7,33.5099983215332
2011-11-17,2.7500391006469727,0.0,2.782722158963517,2.7098857434989947,2.732297085263537,0.0,25141273,0.08,227.169,17031.313,8.6,1.3522,9629.5,183.915891369238,2.01,7.62,96.64,22.7,34.5099983215332
2011-11-18,2.7649803161621094,0.0,2.785057108923369,2.7173566533755285,2.7173566533755285,0.0,44187211,0.08,227.169,17031.313,8.6,1.3521,9629.5,183.915891369238,2.01,7.61,96.64,22.7,32.0
2011-11-21,2.6687979698181152,0.0,2.7827214448919686,2.6687979698181152,2.7808537593458147,0.0,30152716,0.08,227.169,17031.313,8.6,1.3525,9629.5,183.915891369238,2.01,7.79,96.64,22.7,32.90999984741211
2011-11-22,2.618373394012451,0.0,2.712687198196861,2.6123036926410035,2.708485182876291,0.0,29961892,0.08,227.169,17031.313,8.6,1.35,9629.5,183.915891369238,2.01,7.9,96.64,22.7,31.969999313354492
2011-11-23,2.566547393798828,0.0,2.648721562095045,2.566547393798828,2.5912930619735572,0.0,39702771,0.08,227.169,17031.313,8.6,1.3347,9629.5,183.915891369238,2.01,8.03,96.64,22.7,33.97999954223633
2011-11-24,2.5782196521759033,0.0,2.635648373721109,2.5432022693615624,2.5884915899725796,0.0,33888649,0.08,227.169,17031.313,8.6,1.3347,9629.5,183.915891369238,2.01,8.03,96.64,22.7,33.97999954223633
2011-11-25,2.6160390377044678,0.0,2.616972769402694,2.539934338420988,2.5772862779714973,0.0,29350141,0.08,227.169,17031.313,8.6,1.3244,9629.5,183.915891369238,2.01,8.0,96.64,22.7,34.470001220703125
2011-11-28,2.7780532836914062,0.0,2.7780532836914062,2.645920664650717,2.675335441818262,0.0,53322707,0.08,227.169,17031.313,8.6,1.3334,9629.5,183.915891369238,2.01,7.95,96.64,22.7,32.130001068115234
2011-11-29,2.767781972885132,0.0,2.796729665784018,2.7103532304067417,2.759377717797647,0.0,38720875,0.08,227.169,17031.313,8.6,1.3343,9629.5,183.915891369238,2.01,7.95,96.64,22.7,30.639999389648438
2011-11-30,2.9293293952941895,0.0,2.9293293952941895,2.7136215170112705,2.7364997298850695,0.0,65073251,0.08,227.169,17031.313,8.6,1.3453,9629.5,183.915891369238,2.01,7.79,96.64,22.7,27.799999237060547
2011-12-01,2.9041168689727783,0.0,2.9265282177357252,2.860695214697354,2.91812396194962,0.0,28528549,0.07,227.223,17031.313,8.5,1.3487,9677.1,183.915891369238,1.98,7.69,96.96,22.9,27.40999984741211
2011-12-02,3.0124363899230957,0.0,3.0507220551526375,2.927460584960824,2.9335302853152725,0.0,48014783,0.07,227.223,17031.313,8.5,1.3386,9677.1,183.915891369238,1.98,7.65,96.96,22.9,27.520000457763672
2011-12-05,3.095078945159912,0.0,3.1188906681821,3.0446536353775357,3.0507233382848966,0.0,36674687,0.07,227.223,17031.313,8.5,1.3463,9677.1,183.915891369238,1.98,7.56,96.96,22.9,27.84000015258789
2011-12-06,3.132897138595581,0.0,3.1422351240889377,3.0161722086110516,3.079203555032427,0.0,26086910,0.07,227.223,17031.313,8.5,1.3397,9677.1,183.915891369238,1.98,7.5,96.96,22.9,28.1299991607666
2011-12-07,3.0703330039978027,0.0,3.202932501997933,3.0035662777481567,3.1576431670664475,0.0,39599403,0.07,227.223,17031.313,8.5,1.3386,9677.1,183.915891369238,1.98,7.54,96.96,22.9,28.670000076293945
2011-12-08,2.9741506576538086,0.0,3.114220638909711,2.9251261864777525,3.114220638909711,0.0,33983308,0.07,227.223,17031.313,8.5,1.3324,9677.1,183.915891369238,1.98,7.56,96.96,22.9,30.59000015258789
2011-12-09,3.0441854000091553,0.0,3.060526814856729,2.923725350629014,2.923725350629014,0.0,51257886,0.07,227.223,17031.313,8.5,1.3368,9677.1,183.915891369238,1.98,7.53,96.96,22.9,26.3799991607666
2011-12-12,2.924659013748169,0.0,3.0301782430989292,2.9227915507435984,3.0138368286335657,0.0,28742320,0.07,227.223,17031.313,8.5,1.3188,9677.1,183.915891369238,1.98,7.6,96.96,22.9,25.670000076293945
2011-12-13,2.857426166534424,0.0,2.9410011681632557,2.817739673446296,2.9246597495864255,0.0,87201240,0.07,227.223,17031.313,8.5,1.3094,9677.1,183.915891369238,1.98,7.6,96.96,22.9,25.40999984741211
2011-12-14,2.8079347610473633,0.0,2.884973193564932,2.8079347610473633,2.8340812528350576,0.0,58242494,0.07,227.223,17031.313,8.5,1.2972,9677.1,183.915891369238,1.98,7.63,96.96,22.9,26.040000915527344
2011-12-15,2.875169038772583,0.0,2.920458377531799,2.8060679770227006,2.847155076768427,0.0,69936162,0.07,227.223,17031.313,8.5,1.3013,9677.1,183.915891369238,1.98,7.62,96.96,22.9,25.110000610351562
2011-12-16,2.8714332580566406,0.0,2.9190569162192697,2.8247433316319657,2.9134540805212827,0.0,143850101,0.07,227.223,17031.313,8.5,1.3025,9677.1,183.915891369238,1.98,7.65,96.96,22.9,24.290000915527344
2011-12-19,2.894778251647949,0.0,2.949872434316411,2.820074365711788,2.8233426495897382,0.0,124967131,0.07,227.223,17031.313,8.5,1.3017,9677.1,183.915891369238,1.98,7.65,96.96,22.9,24.920000076293945
2011-12-20,3.020841360092163,0.0,3.020841360092163,2.890109551498228,2.917656644561509,0.0,31269302,0.07,227.223,17031.313,8.5,1.3076,9677.1,183.915891369238,1.98,7.54,96.96,22.9,23.219999313354492
2011-12-21,3.011502504348755,0.0,3.1212239790043568,2.9508057220564843,3.063795257216538,0.0,45895094,0.07,227.223,17031.313,8.5,1.304,9677.1,183.915891369238,1.98,7.49,96.96,22.9,21.43000030517578
2011-12-22,3.0539917945861816,0.0,3.067532021714283,3.0171067090942523,3.018974395722843,0.0,24867621,0.07,227.223,17031.313,8.5,1.3045,9677.1,183.915891369238,1.98,7.45,96.96,22.9,21.15999984741211
2011-12-23,3.0796713829040527,0.0,3.100214822340356,3.058193988849598,3.092277655214799,0.0,9789886,0.07,227.223,17031.313,8.5,1.304,9677.1,183.915891369238,1.98,7.37,96.96,22.9,20.729999542236328
2011-12-27,3.076869010925293,0.0,3.09554498060876,3.060994458957858,3.060994458957858,0.0,13107189,0.07,227.223,17031.313,8.5,1.3074,9677.1,183.915891369238,1.98,7.37,96.96,22.9,21.90999984741211
2011-12-28,2.985823392868042,0.0,3.0946109238035495,2.983488841076136,3.061461223425959,0.0,19220274,0.07,227.223,17031.313,8.5,1.2926,9677.1,183.915891369238,1.98,7.4,96.96,22.9,23.520000457763672
2011-12-29,3.0535244941711426,0.0,3.0535244941711426,2.9414686556421863,3.002165456861124,0.0,26948291,0.07,227.223,17031.313,8.5,1.2952,9677.1,183.915891369238,1.98,7.36,96.96,22.9,22.649999618530273
2011-12-30,3.118889808654785,0.0,3.118889808654785,3.0455865279958494,3.095544958038226,0.0,53548832,0.07,227.223,17031.313,8.5,1.2973,9677.1,183.915891369238,1.98,7.38,96.96,22.9,23.399999618530273
2012-01-02,3.172583818435669,0.0,3.1842563566448696,3.090409407699669,3.090409407699669,0.0,37742921,0.07,227.223,17031.313,8.5,1.2973,9677.1,183.915891369238,1.98,7.38,96.18,23.2,23.399999618530273
2012-01-03,3.1912598609924316,0.0,3.201998444990147,3.1048834325530392,3.1949950109640217,0.0,335691251,0.07,227.223,17031.313,8.5,1.3061,9677.1,183.915891369238,1.98,7.06,96.18,23.2,22.969999313354492
2012-01-04,3.097412109375,0.0,3.1912590361357593,3.0689312920798337,3.186589932901747,0.0,167097588,0.07,227.223,17031.313,8.5,1.293,9677.1,183.915891369238,1.98,7.0,96.18,23.2,22.219999313354492
2012-01-05,2.9414684772491455,0.0,3.132897301110658,2.9321304912713924,3.132897301110658,0.0,44708609,0.07,227.223,17031.313,8.5,1.2783,9677.1,183.915891369238,1.98,7.0,96.18,23.2,21.479999542236328
2012-01-06,2.908318042755127,0.0,2.9974958712387267,2.881704687166214,2.9461368459853388,0.0,46175818,0.07,227.223,17031.313,8.5,1.2723,9677.1,183.915891369238,1.98,7.0,96.18,23.2,20.6299991607666
2012-01-09,2.829411745071411,0.0,2.9484712047424217,2.807000628620606,2.9377324009912464,0.0,60073254,0.07,227.223,17031.313,8.5,1.2745,9677.1,183.915891369238,1.98,6.99,96.18,23.2,21.06999969482422
2012-01-10,2.98370099067688,0.1,2.98370099067688,2.86786599716867,2.8920774700498626,0.0,169634084,0.07,227.223,17031.313,8.5,1.2782,9677.1,183.915891369238,1.98,6.92,96.18,23.2,20.690000534057617
2012-01-11,2.9832258224487305,0.0,3.0121845096807003,2.9514187137743653,2.9813270257342097,0.0,81963658,0.07,227.223,17031.313,8.5,1.2686,9677.1,183.915891369238,1.98,6.98,96.18,23.2,21.049999237060547
2012-01-12,3.0055389404296875,0.0,3.1033342369526467,2.9946201777680876,3.0098116867339066,0.0,63788786,0.07,227.223,17031.313,8.5,1.2818,9677.1,183.915891369238,1.98,6.93,96.18,23.2,20.469999313354492
2012-01-13,3.037820816040039,0.0,3.100485645621578,3.000316858142886,3.050638601511658,0.0,36845012,0.07,227.223,17031.313,8.5,1.2682,9677.1,183.915891369238,1.98,7.02,96.18,23.2,20.90999984741211
2012-01-16,3.058708429336548,0.0,3.0800714770012707,2.9955689110716803,3.0041141754116922,0.0,44495865,0.07,227.223,17031.313,8.5,1.2682,9677.1,183.915891369238,1.98,6.98,96.18,23.2,20.90999984741211
2012-01-17,3.1000101566314697,0.0,3.1332413599919593,3.0482641022978574,3.1000101566314697,0.0,128119162,0.07,227.223,17031.313,8.5,1.274,9677.1,183.915891369238,1.98,6.99,96.18,23.2,22.200000762939453
2012-01-18,3.0572853088378906,0.0,3.1569794122195045,3.042568497722034,3.1085564585218353,0.0,63170385,0.07,227.223,17031.313,8.5,1.2825,9677.1,183.915891369238,1.98,6.93,96.18,23.2,20.889999389648438
2012-01-19,3.204451560974121,0.0,3.2234408854480234,3.0634557248886267,3.091465012443223,0.0,47509456,0.07,227.223,17031.313,8.5,1.2937,9677.1,183.915891369238,1.98,6.77,96.18,23.2,19.8700008392334
2012-01-20,3.209674596786499,0.0,3.2281892272515735,3.1712210116209847,3.204452451874606,0.0,50617813,0.07,227.223,17031.313,8.5,1.2948,9677.1,183.915891369238,1.98,6.69,96.18,23.2,18.280000686645508
2012-01-23,3.2523999214172363,0.0,3.289903875245868,3.1878363018043094,3.1935331450338333,0.0,34989914,0.07,227.223,17031.313,8.5,1.3035,9677.1,183.915891369238,1.98,6.62,96.18,23.2,18.670000076293945
2012-01-24,3.2424304485321045,0.0,3.251450412276577,3.18546247091813,3.203027699215885,0.0,73908512,0.07,227.223,17031.313,8.5,1.3004,9677.1,183.915891369238,1.98,6.62,96.18,23.2,18.90999984741211
2012-01-25,3.2277138233184814,0.0,3.2656927035681518,3.1721701665242383,3.2519252943960892,0.0,35017209,0.07,227.223,17031.313,8.5,1.2978,9677.1,183.915891369238,1.98,6.63,96.18,23.2,18.309999465942383
2012-01-26,3.307943105697632,0.0,3.3174377669541864,3.2381573567804844,3.2519245363727856,0.0,39574145,0.07,227.223,17031.313,8.5,1.3152,9677.1,183.915891369238,1.98,6.58,96.18,23.2,18.56999969482422
2012-01-27,3.2751879692077637,0.0,3.3174391501866927,3.2433806256839306,3.275662668512934,0.0,35023350,0.07,227.223,17031.313,8.5,1.3192,9677.1,183.915891369238,1.98,6.57,96.18,23.2,18.530000686645508
2012-01-30,3.1978061199188232,0.0,3.2647434714769084,3.1783420914200886,3.2381585011119363,0.0,27189925,0.07,227.223,17031.313,8.5,1.3123,9677.1,183.915891369238,1.98,6.65,96.18,23.2,19.399999618530273
2012-01-31,3.168370485305786,0.0,3.2400552367461417,3.167895786332816,3.2134702832956874,0.0,34747711,0.07,227.223,17031.313,8.5,1.3053,9677.1,183.915891369238,1.98,6.61,96.18,23.2,19.440000534057617
2012-02-01,3.271390199661255,0.0,3.2899048323582445,3.1750194414126507,3.2092002843631935,0.0,35283136,0.1,228.329,17031.313,8.3,1.3179,9802.0,183.915891369238,1.97,6.54,96.66,23.6,18.549999237060547
2012-02-02,3.346871852874756,0.0,3.346871852874756,3.2789848906997667,3.304145757938375,0.0,34762953,0.1,228.329,17031.313,8.3,1.3167,9802.0,183.915891369238,1.97,6.55,96.66,23.6,17.979999542236328
2012-02-03,3.4142842292785645,0.0,3.4180820494269244,3.3117417270490423,3.3297816557170448,0.0,49267721,0.1,228.329,17031.313,8.3,1.3106,9802.0,183.915891369238,1.97,6.42,96.66,23.6,17.100000381469727
2012-02-06,3.4280519485473633,0.0,3.4384960114923846,3.3563671529863206,3.3943458106452944,0.0,25947211,0.1,228.329,17031.313,8.3,1.313,9802.0,183.915891369238,1.97,6.44,96.66,23.6,17.760000228881836
2012-02-07,3.44419264793396,0.0,3.456535733566633,3.339751119292782,3.4418189253806055,0.0,28593414,0.1,228.329,17031.313,8.3,1.3244,9802.0,183.915891369238,1.97,6.36,96.66,23.6,17.649999618530273
2012-02-08,3.4280519485473633,0.0,3.484070536505546,3.4280519485473633,3.4513137971337553,0.0,42440569,0.1,228.329,17031.313,8.3,1.3253,9802.0,183.915891369238,1.97,6.29,96.66,23.6,18.15999984741211
2012-02-09,3.463181734085083,0.0,3.4888173020355997,3.429950299767723,3.432324022155526,0.0,36748070,0.1,228.329,17031.313,8.3,1.3297,9802.0,183.915891369238,1.97,6.26,96.66,23.6,18.6299991607666
2012-02-10,3.3895981311798096,0.0,3.4389704732752713,3.3506700776787817,3.43469795381341,0.0,26887245,0.1,228.329,17031.313,8.3,1.3187,9802.0,183.915891369238,1.97,6.35,96.66,23.6,20.790000915527344
2012-02-13,3.3895981311798096,0.0,3.439445172507629,3.377255045655944,3.434223254581052,0.0,23953991,0.1,228.329,17031.313,8.3,1.3211,9802.0,183.915891369238,1.97,6.27,96.66,23.6,19.040000915527344
2012-02-14,3.382002353668213,0.0,3.3971938603412437,3.3473468210334305,3.3682349446345454,0.0,40999011,0.1,228.329,17031.313,8.3,1.3149,9802.0,183.915891369238,1.97,6.27,96.66,23.6,19.540000915527344
2012-02-15,3.365860939025879,0.0,3.422354211506379,3.3482957125757347,3.4166573690700837,0.0,23201062,0.1,228.329,17031.313,8.3,1.3087,9802.0,183.915891369238,1.97,6.27,96.66,23.6,21.139999389648438
2012-02-16,3.2281885147094727,0.0,3.2709143840384107,3.1830886967220278,3.265217541095721,0.0,71621501,0.1,228.329,17031.313,8.3,1.311,9802.0,183.915891369238,1.97,6.26,96.66,23.6,19.219999313354492
2012-02-17,3.2756619453430176,0.0,3.294651271581593,3.2547735959323347,3.2756619453430176,0.0,82339661,0.1,228.329,17031.313,8.3,1.3149,9802.0,183.915891369238,1.97,6.2,96.66,23.6,17.780000686645508
2012-02-20,3.3706090450286865,0.0,3.3706090450286865,3.3041463939557953,3.3283578675049355,0.0,32971208,0.1,228.329,17031.313,8.3,1.3149,9802.0,183.915891369238,1.97,6.2,96.66,23.6,17.780000686645508
2012-02-21,3.3563666343688965,0.0,3.4043146482989446,3.304145874971501,3.382951600074073,0.0,38187007,0.1,228.329,17031.313,8.3,1.3255,9802.0,183.915891369238,1.97,6.14,96.66,23.6,18.190000534057617
2012-02-22,3.269965171813965,0.0,3.3701339490847344,3.269965171813965,3.3701339490847344,0.0,33619704,0.1,228.329,17031.313,8.3,1.3251,9802.0,183.915891369238,1.97,6.15,96.66,23.6,18.190000534057617
2012-02-23,3.214421510696411,0.0,3.3031968339123448,3.1859375187721906,3.2614201313269717,0.0,39213839,0.1,228.329,17031.313,8.3,1.3308,9802.0,183.915891369238,1.97,6.11,96.66,23.6,16.799999237060547
2012-02-24,3.2158451080322266,0.0,3.25714687566983,3.181664280173722,3.232935408776182,0.0,23612596,0.1,228.329,17031.313,8.3,1.3463,9802.0,183.915891369238,1.97,6.01,96.66,23.6,17.309999465942383
2012-02-27,3.2087247371673584,0.0,3.2139468816973262,3.147958931675052,3.194957553332815,0.0,30502243,0.1,228.329,17031.313,8.3,1.341,9802.0,183.915891369238,1.97,6.05,96.66,23.6,18.190000534057617
2012-02-28,3.204451560974121,0.0,3.2505007746901056,3.1664729120263173,3.2144209223673292,0.0,30315473,0.1,228.329,17031.313,8.3,1.3452,9802.0,183.915891369238,1.97,6.01,96.66,23.6,17.959999084472656
2012-02-29,3.1944830417633057,0.0,3.268066636906348,3.1807156307492415,3.216320793302582,0.0,43220012,0.1,228.329,17031.313,8.3,1.3359,9802.0,183.915891369238,1.97,5.98,96.66,23.6,18.43000030517578
2012-03-01,3.2329366207122803,0.0,3.259046893937371,3.145110909278054,3.17549392906881,0.0,35790490,0.13,228.807,17031.313,8.2,1.332,9846.0,183.915891369238,2.17,5.94,97.91,23.9,17.260000228881836
2012-03-02,3.234834671020508,0.0,3.2561977183089494,3.2153704204159923,3.2329356479659714,0.0,34959905,0.13,228.807,17031.313,8.2,1.3202,9846.0,183.915891369238,2.17,5.97,97.91,23.9,17.290000915527344
2012-03-05,3.177866220474243,0.0,3.2262891540501726,3.1522306562849125,3.2186935151683684,0.0,26293801,0.13,228.807,17031.313,8.2,1.3226,9846.0,183.915891369238,2.17,6.01,97.91,23.9,18.049999237060547
2012-03-06,3.0055389404296875,0.0,3.1522316588434616,3.005064241144922,3.1522316588434616,0.0,53716680,0.13,228.807,17031.313,8.2,1.3114,9846.0,183.915891369238,2.17,6.25,97.91,23.9,20.8700008392334
2012-03-07,2.9931957721710205,0.0,3.0283262347365967,2.9480961721550583,3.018356644544893,0.0,73213849,0.13,228.807,17031.313,8.2,1.3149,9846.0,183.915891369238,2.17,6.18,97.91,23.9,19.06999969482422
2012-03-08,3.095263719558716,0.0,3.0957384188510817,2.998418046425331,3.0382957298027646,0.0,53837396,0.13,228.807,17031.313,8.2,1.3256,9846.0,183.915891369238,2.17,6.11,97.91,23.9,17.950000762939453
2012-03-09,3.064880609512329,0.0,3.115202354929391,3.044941881605039,3.1099804364988124,0.0,60523067,0.13,228.807,17031.313,8.2,1.3108,9846.0,183.915891369238,2.17,6.09,97.91,23.9,17.110000610351562
2012-03-12,2.990347146987915,0.0,3.063930962022385,2.9718327447900394,3.034497571830983,0.0,36523118,0.13,228.807,17031.313,8.2,1.3141,9846.0,183.915891369238,2.17,6.06,97.91,23.9,15.640000343322754
2012-03-13,3.0824456214904785,0.0,3.0857687425716804,3.003639887659715,3.0102861298221186,0.0,51448394,0.13,228.807,17031.313,8.2,1.3109,9846.0,183.915891369238,2.17,5.97,97.91,23.9,14.800000190734863
2012-03-14,3.0867176055908203,0.0,3.154129866750513,3.0629810628957475,3.118999638684617,0.0,82037966,0.13,228.807,17031.313,8.2,1.3025,9846.0,183.915891369238,2.17,5.83,97.91,23.9,15.3100004196167
2012-03-15,3.109506368637085,0.0,3.109506368637085,3.040669979169337,3.0843454908193855,0.0,66937069,0.13,228.807,17031.313,8.2,1.307,9846.0,183.915891369238,2.17,5.87,97.91,23.9,15.420000076293945
2012-03-16,3.1640992164611816,0.0,3.1640992164611816,3.0767482325990128,3.1289689885263368,0.0,159780283,0.13,228.807,17031.313,8.2,1.3171,9846.0,183.915891369238,2.17,5.86,97.91,23.9,14.470000267028809
2012-03-19,3.2035017013549805,0.0,3.2044510995307807,3.1365641498085197,3.1621997115196874,0.0,84238757,0.13,228.807,17031.313,8.2,1.3242,9846.0,183.915891369238,2.17,5.79,97.91,23.9,15.039999961853027
2012-03-20,3.171219825744629,0.0,3.209198697419727,3.144634864579701,3.177866066035861,0.0,39491710,0.13,228.807,17031.313,8.2,1.3222,9846.0,183.915891369238,2.17,5.8,97.91,23.9,15.579999923706055
2012-03-21,3.078648328781128,0.0,3.2035033062725438,3.0335484972775775,3.1859380729968425,0.0,79290995,0.13,228.807,17031.313,8.2,1.319,9846.0,183.915891369238,2.17,5.85,97.91,23.9,15.130000114440918
2012-03-22,2.996992588043213,0.0,3.061556189909274,2.9718317260044107,3.0487384093514365,0.0,67954378,0.13,228.807,17031.313,8.2,1.3194,9846.0,183.915891369238,2.17,5.91,97.91,23.9,15.569999694824219
