Date,Adj Close_SAN.MC,Close_SAN.MC,Dividends_SAN.MC,High_SAN.MC,Low_SAN.MC,Open_SAN.MC,Stock Splits_SAN.MC,Volume_SAN.MC,tasa_interes,inflacion,PIB,desempleo,tipo_cambio,liquidez_M2,materias_primas,politica_monetaria,sentimiento_global,inflacion_eurozona,desempleo_espana,"('VIX', '^VIX')"
2016-10-04,2.694334030151367,3.725054979324341,0.0,3.7646429538726807,3.698662042617798,3.7325949668884277,0.0,45055485,0.4,241.176,19197.938,5.0,1.1212,13033.8,103.043383346096,1.63,4.85,100.96,18.8,13.630000114440918
2016-10-05,2.7338762283325195,3.779723882675171,0.0,3.7891499996185303,3.6666150093078613,3.6835811138153076,0.0,61191572,0.4,241.176,19197.938,5.0,1.1196,13033.8,103.043383346096,1.63,4.78,100.96,18.8,12.989999771118164
2016-10-06,2.7618277072906494,3.818368911743164,0.0,3.8598430156707764,3.7948050498962402,3.8080010414123535,0.0,94190530,0.4,241.176,19197.938,5.0,1.1158,13033.8,103.043383346096,1.63,4.75,100.96,18.8,12.84000015258789
2016-10-07,2.705923080444336,3.7410778999328613,0.0,3.8400490283966064,3.7118589878082275,3.8061161041259766,0.0,70795861,0.4,241.176,19197.938,5.0,1.1156,13033.8,103.043383346096,1.63,4.76,100.96,18.8,13.479999542236328
2016-10-10,2.714787244796753,3.7533318996429443,0.0,3.767469882965088,3.6666150093078613,3.7325949668884277,0.0,89733714,0.4,241.176,19197.938,5.0,1.1156,13033.8,103.043383346096,1.63,4.76,100.96,18.8,13.380000114440918
2016-10-11,2.715467691421509,3.7542738914489746,0.0,3.7891499996185303,3.725054979324341,3.756160020828247,0.0,64012621,0.4,241.176,19197.938,5.0,1.1062,13033.8,103.043383346096,1.63,4.75,100.96,18.8,15.359999656677246
2016-10-12,2.726377010345459,3.7693560123443604,0.0,3.8004610538482666,3.7505040168762207,3.7693560123443604,0.0,106078981,0.4,241.176,19197.938,5.0,1.1014,13033.8,103.043383346096,1.63,4.75,100.96,18.8,15.90999984741211
2016-10-13,2.6677448749542236,3.688293933868408,0.0,3.7325949668884277,3.667557954788208,3.7316529750823975,0.0,49445600,0.4,241.176,19197.938,5.0,1.1038,13033.8,103.043383346096,1.63,4.82,100.96,18.8,16.690000534057617
2016-10-14,2.7611470222473145,3.817426919937134,0.0,3.8438189029693604,3.698662042617798,3.706202983856201,0.0,53034047,0.4,241.176,19197.938,5.0,1.0985,13033.8,103.043383346096,1.63,4.72,100.96,18.8,16.1200008392334
2016-10-17,2.7529661655426025,3.8061161041259766,0.0,3.850416898727417,3.7806661128997803,3.783493995666504,0.0,41165068,0.4,241.176,19197.938,5.0,1.1,13033.8,103.043383346096,1.63,4.76,100.96,18.8,16.209999084472656
2016-10-18,2.820531129837036,3.856071949005127,0.042416,3.864556074142456,3.8070590496063232,3.8080010414123535,0.0,59890530,0.4,241.176,19197.938,5.0,1.0997,13033.8,103.043383346096,1.63,4.72,100.96,18.8,15.279999732971191
2016-10-19,2.8832712173461914,3.941847085952759,0.0,3.958812952041626,3.8391060829162598,3.8636128902435303,0.0,87975205,0.4,241.176,19197.938,5.0,1.0966,13033.8,103.043383346096,1.63,4.66,100.96,18.8,14.40999984741211
2016-10-20,2.953594923019409,4.037989139556885,0.0,4.061553955078125,3.944674015045166,3.9493870735168457,0.0,104989454,0.4,241.176,19197.938,5.0,1.0934,13033.8,103.043383346096,1.63,4.62,100.96,18.8,13.75
2016-10-21,2.985309362411499,4.081347942352295,0.0,4.081347942352295,4.007826805114746,4.030448913574219,0.0,94731277,0.4,241.176,19197.938,5.0,1.0866,13033.8,103.043383346096,1.63,4.62,100.96,18.8,13.34000015258789
2016-10-24,3.0970001220703125,4.234045028686523,0.0,4.239699840545654,4.109624862670898,4.114337921142578,0.0,163445866,0.4,241.176,19197.938,5.0,1.0888,13033.8,103.043383346096,1.63,4.6,100.96,18.8,13.020000457763672
2016-10-25,3.061838388442993,4.18597412109375,0.0,4.241586208343506,4.157695770263672,4.219905853271484,0.0,99517063,0.4,241.176,19197.938,5.0,1.089,13033.8,103.043383346096,1.63,4.6,100.96,18.8,13.460000038146973
2016-10-26,3.0735583305358887,4.201996803283691,0.0,4.273633003234863,4.186915874481201,4.236873149871826,0.0,145675456,0.4,241.176,19197.938,5.0,1.0916,13033.8,103.043383346096,1.63,4.66,100.96,18.8,14.239999771118164
2016-10-27,3.1287150382995605,4.277402877807617,0.0,4.277402877807617,4.20576810836792,4.224618911743164,0.0,99430951,0.4,241.176,19197.938,5.0,1.0904,13033.8,103.043383346096,1.63,4.69,100.96,18.8,15.359999656677246
2016-10-28,3.1149256229400635,4.258552074432373,0.0,4.267978191375732,4.178432941436768,4.251010894775391,0.0,75484263,0.4,241.176,19197.938,5.0,1.0934,13033.8,103.043383346096,1.63,4.76,100.96,18.8,16.190000534057617
2016-10-31,3.0866587162017822,4.219905853271484,0.0,4.267978191375732,4.2142510414123535,4.218964099884033,0.0,66710736,0.4,241.176,19197.938,5.0,1.0962,13033.8,103.043383346096,1.63,4.91,100.96,18.8,17.059999465942383
2016-11-01,3.0266759395599365,4.137901782989502,0.0,4.2500691413879395,4.135075092315674,4.2359299659729,0.0,84217993,0.41,242.026,19197.938,4.7,1.1042,13180.6,103.043383346096,2.14,5.05,100.6,18.8,18.559999465942383
2016-11-02,2.971520185470581,4.062496185302734,0.0,4.096428871154785,4.0172529220581055,4.085117816925049,0.0,72905696,0.41,242.026,19197.938,4.7,1.1119,13180.6,103.043383346096,2.14,5.15,100.6,18.8,19.31999969482422
2016-11-03,3.0025453567504883,4.104911804199219,0.0,4.136960029602051,4.027620792388916,4.061553955078125,0.0,62250598,0.41,242.026,19197.938,4.7,1.1094,13180.6,103.043383346096,2.14,5.15,100.6,18.8,22.079999923706055
2016-11-04,2.962557792663574,4.050242900848389,0.0,4.088888168334961,4.008769989013672,4.070979118347168,0.0,62899461,0.41,242.026,19197.938,4.7,1.1121,13180.6,103.043383346096,2.14,5.2,100.6,18.8,22.510000228881836
2016-11-07,3.014955759048462,4.1218791007995605,0.0,4.185030937194824,4.120935916900635,4.147327899932861,0.0,53438809,0.41,242.026,19197.938,4.7,1.1038,13180.6,103.043383346096,2.14,5.01,100.6,18.8,18.709999084472656
2016-11-08,3.042534589767456,4.159582138061523,0.0,4.170891761779785,4.0738067626953125,4.143558025360107,0.0,75796419,0.41,242.026,19197.938,4.7,1.1034,13180.6,103.043383346096,2.14,4.98,100.6,18.8,18.739999771118164
2016-11-09,3.048738479614258,4.168065071105957,0.0,4.169950008392334,3.911684036254883,3.9503300189971924,0.0,135392952,0.41,242.026,19197.938,4.7,1.0952,13180.6,103.043383346096,2.14,4.94,100.6,18.8,14.380000114440918
2016-11-10,3.05356502532959,4.174663066864014,0.0,4.364120006561279,4.142614841461182,4.241586208343506,0.0,118407610,0.41,242.026,19197.938,4.7,1.0882,13180.6,103.043383346096,2.14,4.97,100.6,18.8,14.739999771118164
2016-11-11,2.9301536083221436,4.005941867828369,0.0,4.251010894775391,3.9682390689849854,4.234045028686523,0.0,134127393,0.41,242.026,19197.938,4.7,1.0882,13180.6,103.043383346096,2.14,4.97,100.6,18.8,14.170000076293945
2016-11-14,2.97910475730896,4.072865009307861,0.0,4.109624862670898,3.9889750480651855,4.075692176818848,0.0,76603515,0.41,242.026,19197.938,4.7,1.0723,13180.6,103.043383346096,2.14,5.11,100.6,18.8,14.479999542236328
2016-11-15,3.012197494506836,4.118107795715332,0.0,4.127533912658691,4.004056930541992,4.090774059295654,0.0,108013301,0.41,242.026,19197.938,4.7,1.0726,13180.6,103.043383346096,2.14,4.94,100.6,18.8,13.369999885559082
2016-11-16,2.9797937870025635,4.0738067626953125,0.0,4.165236949920654,4.0153679847717285,4.128477096557617,0.0,70313181,0.41,242.026,19197.938,4.7,1.0699,13180.6,103.043383346096,2.14,4.94,100.6,18.8,13.720000267028809
2016-11-17,2.99634051322937,4.096428871154785,0.0,4.098313808441162,4.019137859344482,4.037989139556885,0.0,44974956,0.41,242.026,19197.938,4.7,1.0656,13180.6,103.043383346096,2.14,4.85,100.6,18.8,13.350000381469727
2016-11-18,2.9411847591400146,4.021022796630859,0.0,4.134131908416748,4.003114223480225,4.128477096557617,0.0,75843115,0.41,242.026,19197.938,4.7,1.06,13180.6,103.043383346096,2.14,4.84,100.6,18.8,12.850000381469727
2016-11-21,2.9439427852630615,4.0247931480407715,0.0,4.055898189544678,3.9795498847961426,4.043644905090332,0.0,32041483,0.41,242.026,19197.938,4.7,1.0597,13180.6,103.043383346096,2.14,4.78,100.6,18.8,12.420000076293945
2016-11-22,2.985309362411499,4.081347942352295,0.0,4.108682155609131,4.026678085327148,4.059669017791748,0.0,41609695,0.41,242.026,19197.938,4.7,1.0618,13180.6,103.043383346096,2.14,4.7,100.6,18.8,12.40999984741211
2016-11-23,2.9873788356781006,4.084176063537598,0.0,4.108682155609131,4.020080089569092,4.078519821166992,0.0,42866357,0.41,242.026,19197.938,4.7,1.056,13180.6,103.043383346096,2.14,4.66,100.6,18.8,12.430000305175781
2016-11-24,2.9680733680725098,4.057783126831055,0.0,4.112452983856201,4.034218788146973,4.100199222564697,0.0,35163656,0.41,242.026,19197.938,4.7,1.056,13180.6,103.043383346096,2.14,4.66,100.6,18.8,12.430000305175781
2016-11-25,2.949458122253418,4.032333850860596,0.0,4.0719218254089355,4.007826805114746,4.0719218254089355,0.0,27459794,0.41,242.026,19197.938,4.7,1.0595,13180.6,103.043383346096,2.14,4.64,100.6,18.8,12.34000015258789
2016-11-28,2.902576208114624,3.9682390689849854,0.0,4.0332770347595215,3.9437320232391357,4.0332770347595215,0.0,38911173,0.41,242.026,19197.938,4.7,1.0576,13180.6,103.043383346096,2.14,4.66,100.6,18.8,13.149999618530273
2016-11-29,2.938426971435547,4.0172529220581055,0.0,4.061553955078125,3.9522149562835693,3.9682390689849854,0.0,48427325,0.41,242.026,19197.938,4.7,1.0626,13180.6,103.043383346096,2.14,4.69,100.6,18.8,12.899999618530273
2016-11-30,2.973588228225708,4.065323829650879,0.0,4.080405235290527,3.9795498847961426,4.034218788146973,0.0,52960452,0.41,242.026,19197.938,4.7,1.0578,13180.6,103.043383346096,2.14,4.67,100.6,18.8,13.329999923706055
2016-12-01,2.9935829639434814,4.092658996582031,0.0,4.104911804199219,4.036104202270508,4.053071022033691,0.0,46950635,0.54,242.637,19197.938,4.7,1.0634,13225.8,103.043383346096,2.49,4.62,101.13,18.5,14.069999694824219
2016-12-02,2.9577314853668213,4.043644905090332,0.0,4.0719218254089355,4.023850917816162,4.036104202270508,0.0,48187813,0.54,242.637,19197.938,4.7,1.0666,13225.8,103.043383346096,2.49,4.64,101.13,18.5,14.119999885559082
2016-12-05,2.999098300933838,4.100199222564697,0.0,4.128477096557617,3.958812952041626,3.978606939315796,0.0,67594608,0.54,242.637,19197.938,4.7,1.0723,13225.8,103.043383346096,2.49,4.58,101.13,18.5,12.140000343322754
2016-12-06,3.150777578353882,4.307566165924072,0.0,4.316990852355957,4.093601226806641,4.109624862670898,0.0,76027319,0.54,242.637,19197.938,4.7,1.0717,13225.8,103.043383346096,2.49,4.5,101.13,18.5,11.789999961853027
2016-12-07,3.228684902191162,4.414076805114746,0.0,4.439526081085205,4.352808952331543,4.35469388961792,0.0,96163872,0.54,242.637,19197.938,4.7,1.0758,13225.8,103.043383346096,2.49,4.42,101.13,18.5,12.220000267028809
2016-12-08,3.3989779949188232,4.64689302444458,0.0,4.654432773590088,4.415962219238281,4.430099964141846,0.0,128008987,0.54,242.637,19197.938,4.7,1.0625,13225.8,103.043383346096,2.49,4.38,101.13,18.5,12.640000343322754
2016-12-09,3.3603689670562744,4.5941081047058105,0.0,4.64312219619751,4.551692962646484,4.617672920227051,0.0,90714314,0.54,242.637,19197.938,4.7,1.0541,13225.8,103.043383346096,2.49,4.28,101.13,18.5,11.75
2016-12-12,3.3727798461914062,4.611074924468994,0.0,4.64312219619751,4.572429180145264,4.590338230133057,0.0,62979146,0.54,242.637,19197.938,4.7,1.0606,13225.8,103.043383346096,2.49,4.25,101.13,18.5,12.640000343322754
2016-12-13,3.4141454696655273,4.667628765106201,0.0,4.695906162261963,4.554520130157471,4.591280937194824,0.0,91788071,0.54,242.637,19197.938,4.7,1.0635,13225.8,103.043383346096,2.49,4.2,101.13,18.5,12.720000267028809
2016-12-14,3.370021104812622,4.607304096221924,0.0,4.688365936279297,4.592223167419434,4.658204078674316,0.0,72226409,0.54,242.637,19197.938,4.7,1.0656,13225.8,103.043383346096,2.49,4.12,101.13,18.5,13.1899995803833
2016-12-15,3.4458606243133545,4.7109880447387695,0.0,4.722299098968506,4.609189987182617,4.609189987182617,0.0,86503718,0.54,242.637,19197.938,4.7,1.0375,13225.8,103.043383346096,2.49,4.2,101.13,18.5,12.789999961853027
2016-12-16,3.469991445541382,4.743978023529053,0.0,4.759058952331543,4.658204078674316,4.68176794052124,0.0,284170012,0.54,242.637,19197.938,4.7,1.0456,13225.8,103.043383346096,2.49,4.21,101.13,18.5,12.199999809265137
2016-12-19,3.389326572418213,4.633697032928467,0.0,4.733609199523926,4.628040790557861,4.7128729820251465,0.0,70872249,0.54,242.637,19197.938,4.7,1.0444,13225.8,103.043383346096,2.49,4.23,101.13,18.5,11.710000038146973
2016-12-20,3.4437921047210693,4.708159923553467,0.0,4.708159923553467,4.600706100463867,4.61861515045166,0.0,49128619,0.54,242.637,19197.938,4.7,1.039,13225.8,103.043383346096,2.49,4.2,101.13,18.5,11.449999809265137
2016-12-21,3.4286246299743652,4.687423229217529,0.0,4.7128729820251465,4.609189987182617,4.68271017074585,0.0,70749178,0.54,242.637,19197.938,4.7,1.0425,13225.8,103.043383346096,2.49,4.19,101.13,18.5,11.270000457763672
2016-12-22,3.4141454696655273,4.667628765106201,0.0,4.703446865081787,4.645949840545654,4.679883003234863,0.0,32140171,0.54,242.637,19197.938,4.7,1.0452,13225.8,103.043383346096,2.49,4.17,101.13,18.5,11.430000305175781
2016-12-23,3.4286246299743652,4.687423229217529,0.0,4.7128729820251465,4.66197395324707,4.700619220733643,0.0,33594534,0.54,242.637,19197.938,4.7,1.0449,13225.8,103.043383346096,2.49,4.16,101.13,18.5,11.4399995803833
2016-12-27,3.4148359298706055,4.668571949005127,0.0,4.692135810852051,4.659145832061768,4.67140007019043,0.0,15121562,0.54,242.637,19197.938,4.7,1.0458,13225.8,103.043383346096,2.49,4.11,101.13,18.5,11.989999771118164
2016-12-28,3.397599220275879,4.645007133483887,0.0,4.683652877807617,4.610132217407227,4.653491020202637,0.0,33010104,0.54,242.637,19197.938,4.7,1.0389,13225.8,103.043383346096,2.49,4.15,101.13,18.5,12.949999809265137
2016-12-29,3.3796744346618652,4.6205010414123535,0.0,4.6421799659729,4.587510108947754,4.6120171546936035,0.0,37626302,0.54,242.637,19197.938,4.7,1.0486,13225.8,103.043383346096,2.49,4.18,101.13,18.5,13.369999885559082
2016-12-30,3.4189724922180176,4.674227237701416,0.0,4.674227237701416,4.590338230133057,4.6139020919799805,0.0,44179336,0.54,242.637,19197.938,4.7,1.0552,13225.8,103.043383346096,2.49,4.21,101.13,18.5,14.039999961853027
2017-01-02,3.440345048904419,4.703446865081787,0.0,4.707217216491699,4.636524200439453,4.63840913772583,0.0,20481554,0.54,242.637,19197.938,4.7,1.0552,13225.8,103.043383346096,2.49,4.21,100.26,18.4,14.039999961853027
2017-01-03,3.523768186569214,4.817499160766602,0.0,4.880650997161865,4.709103107452393,4.7128729820251465,0.0,63383417,0.54,242.637,19197.938,4.7,1.0416,13225.8,103.043383346096,2.49,4.13,100.26,18.4,12.850000381469727
2017-01-04,3.539625883102417,4.839178085327148,0.0,4.885364055633545,4.789220809936523,4.838234901428223,0.0,63903436,0.54,242.637,19197.938,4.7,1.0476,13225.8,103.043383346096,2.49,4.02,100.26,18.4,11.850000381469727
2017-01-05,3.5499672889709473,4.853315830230713,0.0,4.891962051391602,4.802416801452637,4.829751968383789,0.0,52036072,0.54,242.637,19197.938,4.7,1.0598,13225.8,103.043383346096,2.49,4.04,100.26,18.4,11.670000076293945
2017-01-06,3.569960832595825,4.880650997161865,0.0,4.881594181060791,4.811842918395996,4.8401198387146,0.0,29360034,0.54,242.637,19197.938,4.7,1.056,13225.8,103.043383346096,2.49,3.98,100.26,18.4,11.319999694824219
2017-01-09,3.529973030090332,4.825982093811035,0.0,4.891962051391602,4.81561279296875,4.882535934448242,0.0,58501703,0.54,242.637,19197.938,4.7,1.0576,13225.8,103.043383346096,2.49,4.02,100.26,18.4,11.5600004196167
2017-01-10,3.526526689529419,4.8212690353393555,0.0,4.849545955657959,4.79581880569458,4.846717834472656,0.0,41206438,0.54,242.637,19197.938,4.7,1.0572,13225.8,103.043383346096,2.49,4.0,100.26,18.4,11.489999771118164
2017-01-11,3.4961907863616943,4.779796123504639,0.0,4.842947959899902,4.76094388961792,4.836349964141846,0.0,57163594,0.54,242.637,19197.938,4.7,1.0501,13225.8,103.043383346096,2.49,4.03,100.26,18.4,11.260000228881836
2017-01-12,3.4892959594726562,4.770370006561279,0.0,4.8212690353393555,4.7128729820251465,4.760002136230469,0.0,52386979,0.54,242.637,19197.938,4.7,1.0666,13225.8,103.043383346096,2.49,4.05,100.26,18.4,11.539999961853027
2017-01-13,3.5499672889709473,4.853315830230713,0.0,4.863685131072998,4.76094388961792,4.790163993835449,0.0,92058600,0.54,242.637,19197.938,4.7,1.0625,13225.8,103.043383346096,2.49,4.02,100.26,18.4,11.229999542236328
2017-01-16,3.492053985595703,4.774139881134033,0.0,4.826923847198486,4.774139881134033,4.80053186416626,0.0,29747765,0.54,242.637,19197.938,4.7,1.0625,13225.8,103.043383346096,2.49,4.0,100.26,18.4,11.229999542236328
2017-01-17,3.4761950969696045,4.752460956573486,0.0,4.8193840980529785,4.737380027770996,4.760002136230469,0.0,41517982,0.54,242.637,19197.938,4.7,1.0695,13225.8,103.043383346096,2.49,4.06,100.26,18.4,11.869999885559082
2017-01-18,3.48791766166687,4.768485069274902,0.0,4.792992115020752,4.73643684387207,4.788279056549072,0.0,65011121,0.54,242.637,19197.938,4.7,1.0682,13225.8,103.043383346096,2.49,4.01,100.26,18.4,12.479999542236328
2017-01-19,3.5072216987609863,4.794877052307129,0.0,4.8401198387146,4.7468061447143555,4.79581880569458,0.0,175771207,0.54,242.637,19197.938,4.7,1.063,13225.8,103.043383346096,2.49,3.99,100.26,18.4,12.779999732971191
2017-01-20,3.5389363765716553,4.838234901428223,0.0,4.853315830230713,4.761887073516846,4.777910232543945,0.0,51000876,0.54,242.637,19197.938,4.7,1.063,13225.8,103.043383346096,2.49,4.02,100.26,18.4,11.539999961853027
2017-01-23,3.4817121028900146,4.760002136230469,0.0,4.814671039581299,4.74114990234375,4.802416801452637,0.0,191775036,0.54,242.637,19197.938,4.7,1.074,13225.8,103.043383346096,2.49,4.1,100.26,18.4,11.770000457763672
2017-01-24,3.559619903564453,4.866512775421143,0.0,4.866512775421143,4.766600131988525,4.778852939605713,0.0,405452414,0.54,242.637,19197.938,4.7,1.0749,13225.8,103.043383346096,2.49,4.02,100.26,18.4,11.069999694824219
2017-01-25,3.7030248641967773,5.062568187713623,0.0,5.121950149536133,4.957942008972168,4.967368125915527,0.0,444229329,0.54,242.637,19197.938,4.7,1.0743,13225.8,103.043383346096,2.49,3.93,100.26,18.4,10.8100004196167
2017-01-26,3.6968202590942383,5.054084777832031,0.0,5.174734115600586,5.0361762046813965,5.137031078338623,0.0,194957845,0.54,242.637,19197.938,4.7,1.067,13225.8,103.043383346096,2.49,3.93,100.26,18.4,10.630000114440918
2017-01-27,3.6933724880218506,5.04937219619751,0.0,5.065395832061768,4.973966121673584,5.062568187713623,0.0,86294790,0.54,242.637,19197.938,4.7,1.069,13225.8,103.043383346096,2.49,3.93,100.26,18.4,10.579999923706055
2017-01-30,3.6244091987609863,4.904214859008789,0.051842,5.013554096221924,4.890077114105225,4.995645046234131,0.0,111323319,0.54,242.637,19197.938,4.7,1.0681,13225.8,103.043383346096,2.49,3.96,100.26,18.4,11.880000114440918
2017-01-31,3.586792469024658,4.853315830230713,0.0,4.989990234375,4.853315830230713,4.901388168334961,0.0,112794336,0.54,242.637,19197.938,4.7,1.0794,13225.8,103.043383346096,2.49,4.0,100.26,18.4,11.989999771118164
2017-02-01,3.6264991760253906,4.907042980194092,0.0,4.946630954742432,4.865570068359375,4.910813808441162,0.0,348185284,0.66,244.006,19197.938,4.6,1.0758,13367.0,103.043383346096,2.42,3.95,100.66,18.2,11.8100004196167
2017-02-02,3.6843175888061523,4.98527717590332,0.0,5.003186225891113,4.884420871734619,4.957942008972168,0.0,333694414,0.66,244.006,19197.938,4.6,1.0802,13367.0,103.043383346096,2.42,3.93,100.66,18.2,11.930000305175781
2017-02-03,3.7163608074188232,5.028635025024414,0.0,5.04937219619751,4.9767937660217285,5.014496803283691,0.0,49775890,0.66,244.006,19197.938,4.6,1.0792,13367.0,103.043383346096,2.42,3.86,100.66,18.2,10.970000267028809
2017-02-06,3.6376450061798096,4.922123908996582,0.0,5.050314903259277,4.891962051391602,5.00978422164917,0.0,105916830,0.66,244.006,19197.938,4.6,1.0731,13367.0,103.043383346096,2.42,3.91,100.66,18.2,11.369999885559082
2017-02-07,3.5651988983154297,4.824097156524658,0.0,4.899503231048584,4.8212690353393555,4.882535934448242,0.0,269239806,0.66,244.006,19197.938,4.6,1.069,13367.0,103.043383346096,2.42,3.93,100.66,18.2,11.289999961853027
2017-02-08,3.515740394592285,4.757174015045166,0.0,4.854259014129639,4.648777961730957,4.827867031097412,0.0,111539848,0.66,244.006,19197.938,4.6,1.0708,13367.0,103.043383346096,2.42,3.98,100.66,18.2,11.449999809265137
2017-02-09,3.5714685916900635,4.832580089569092,0.0,4.832580089569092,4.704390048980713,4.749632835388184,0.0,63312126,0.66,244.006,19197.938,4.6,1.0658,13367.0,103.043383346096,2.42,3.93,100.66,18.2,10.880000114440918
2017-02-10,3.51155948638916,4.7515177726745605,0.0,4.866512775421143,4.722299098968506,4.852374076843262,0.0,43992968,0.66,244.006,19197.938,4.6,1.065,13367.0,103.043383346096,2.42,3.9,100.66,18.2,10.850000381469727
2017-02-13,3.574254035949707,4.836349964141846,0.0,4.852374076843262,4.743978023529053,4.7854509353637695,0.0,48978914,0.66,244.006,19197.938,4.6,1.0603,13367.0,103.043383346096,2.42,3.86,100.66,18.2,11.069999694824219
2017-02-14,3.6021182537078857,4.874053001403809,0.0,4.896675109863281,4.809014797210693,4.827867031097412,0.0,50018396,0.66,244.006,19197.938,4.6,1.0577,13367.0,103.043383346096,2.42,3.8,100.66,18.2,10.739999771118164
2017-02-15,3.6641156673431396,4.957942008972168,0.0,4.978679180145264,4.902329921722412,4.920238971710205,0.0,60524946,0.66,244.006,19197.938,4.6,1.0597,13367.0,103.043383346096,2.42,3.77,100.66,18.2,11.970000267028809
2017-02-16,3.6271955966949463,4.907986164093018,0.0,4.967368125915527,4.887248992919922,4.948516845703125,0.0,46140121,0.66,244.006,19197.938,4.6,1.066,13367.0,103.043383346096,2.42,3.83,100.66,18.2,11.760000228881836
2017-02-17,3.580524206161499,4.844832897186279,0.0,4.920238971710205,4.786394119262695,4.902329921722412,0.0,48520492,0.66,244.006,19197.938,4.6,1.0614,13367.0,103.043383346096,2.42,3.86,100.66,18.2,11.489999771118164
2017-02-20,3.596545457839966,4.866512775421143,0.0,4.901388168334961,4.833521842956543,4.880650997161865,0.0,42186391,0.66,244.006,19197.938,4.6,1.0614,13367.0,103.043383346096,2.42,3.86,100.66,18.2,11.489999771118164
2017-02-21,3.6223199367523193,4.901388168334961,0.0,4.934378147125244,4.807129859924316,4.853315830230713,0.0,45010420,0.66,244.006,19197.938,4.6,1.0551,13367.0,103.043383346096,2.42,3.81,100.66,18.2,11.569999694824219
2017-02-22,3.5547497272491455,4.809957981109619,0.0,4.9456892013549805,4.782622814178467,4.923067092895508,0.0,67737981,0.66,244.006,19197.938,4.6,1.0555,13367.0,103.043383346096,2.42,3.78,100.66,18.2,11.739999771118164
2017-02-23,3.5638043880462646,4.822210788726807,0.0,4.866512775421143,4.796761989593506,4.8372931480407715,0.0,51174288,0.66,244.006,19197.938,4.6,1.0586,13367.0,103.043383346096,2.42,3.77,100.66,18.2,11.710000038146973
2017-02-24,3.5171329975128174,4.759058952331543,0.0,4.861800193786621,4.7166428565979,4.834465026855469,0.0,71930757,0.66,244.006,19197.938,4.6,1.058,13367.0,103.043383346096,2.42,3.84,100.66,18.2,11.470000267028809
2017-02-27,3.5227065086364746,4.766600131988525,0.0,4.799590110778809,4.759058952331543,4.794877052307129,0.0,26222116,0.66,244.006,19197.938,4.6,1.0624,13367.0,103.043383346096,2.42,3.75,100.66,18.2,12.09000015258789
2017-02-28,3.590275764465332,4.858028888702393,0.0,4.873110771179199,4.77602481842041,4.811842918395996,0.0,91186596,0.66,244.006,19197.938,4.6,1.0618,13367.0,103.043383346096,2.42,3.74,100.66,18.2,12.920000076293945
2017-03-01,3.705214262008667,5.013554096221924,0.0,5.013554096221924,4.882535934448242,4.882535934448242,0.0,72885739,0.79,243.892,19197.938,4.4,1.0564,13428.4,103.043383346096,2.48,3.57,101.49,18.0,12.539999961853027
2017-03-02,3.6425201892852783,4.928721904754639,0.0,5.023921966552734,4.928721904754639,5.013554096221924,0.0,69603451,0.79,243.892,19197.938,4.4,1.0514,13428.4,103.043383346096,2.48,3.55,101.49,18.0,11.8100004196167
2017-03-03,3.7024288177490234,5.00978422164917,0.0,5.026750087738037,4.8863067626953125,4.915525913238525,0.0,69336649,0.79,243.892,19197.938,4.4,1.0552,13428.4,103.043383346096,2.48,3.6,101.49,18.0,10.960000038146973
2017-03-06,3.680833339691162,4.980564117431641,0.0,5.028635025024414,4.957942008972168,4.972081184387207,0.0,40010166,0.79,243.892,19197.938,4.4,1.0586,13428.4,103.043383346096,2.48,3.66,101.49,18.0,11.239999771118164
2017-03-07,3.6829233169555664,4.983391761779785,0.0,5.0041279792785645,4.944746017456055,4.996588230133057,0.0,51612440,0.79,243.892,19197.938,4.4,1.0582,13428.4,103.043383346096,2.48,3.73,101.49,18.0,11.449999809265137
2017-03-08,3.721235990524292,5.035233020782471,0.0,5.061625003814697,4.971138000488281,4.983391761779785,0.0,51478085,0.79,243.892,19197.938,4.4,1.0547,13428.4,103.043383346096,2.48,3.79,101.49,18.0,11.859999656677246
2017-03-09,3.8124916553497314,5.158710956573486,0.0,5.158710956573486,5.019209861755371,5.028635025024414,0.0,122098459,0.79,243.892,19197.938,4.4,1.0586,13428.4,103.043383346096,2.48,3.88,101.49,18.0,12.300000190734863
2017-03-10,3.824333429336548,5.174734115600586,0.0,5.264278888702393,5.118179798126221,5.146457195281982,0.0,100427346,0.79,243.892,19197.938,4.4,1.0667,13428.4,103.043383346096,2.48,3.89,101.49,18.0,11.65999984741211
2017-03-13,3.8041322231292725,5.14739990234375,0.0,5.181332111358643,5.111581802368164,5.179447174072266,0.0,51781944,0.79,243.892,19197.938,4.4,1.067,13428.4,103.043383346096,2.48,3.94,101.49,18.0,11.350000381469727
2017-03-14,3.7337753772735596,5.052199840545654,0.0,5.146457195281982,5.045601844787598,5.137031078338623,0.0,52290641,0.79,243.892,19197.938,4.4,1.0645,13428.4,103.043383346096,2.48,4.05,101.49,18.0,12.300000190734863
2017-03-15,3.7846274375915527,5.121007919311523,0.0,5.150227069854736,5.053142070770264,5.058797836303711,0.0,50846337,0.79,243.892,19197.938,4.4,1.063,13428.4,103.043383346096,2.48,4.02,101.49,18.0,11.630000114440918
2017-03-16,3.9253406524658203,5.311408042907715,0.0,5.331202030181885,5.185102939605713,5.1935858726501465,0.0,150456475,0.79,243.892,19197.938,4.4,1.0738,13428.4,103.043383346096,2.48,3.88,101.49,18.0,11.210000038146973
